,Unnamed: 0,totalpop,poverty_White,poverty_Black,poverty_AmerInd,poverty_Asian,poverty_NatHaw,poverty_Multi,poverty_Hisp,Name,Country,state,CountyName,StateName,white_rate,black_rate,amerind_rate,asian_rate,nathaw_rate,multi_rate,hisp_rate
1625,1625,413016.0,35460.0,5413.0,546.0,671.0,94.0,4898.0,28038.0,"Berks County, Pennsylvania",11,42,Berks County, Pennsylvania,8.585623801499215,1.3106029790613438,0.13219826834795745,0.16246343967303928,0.02275940883646154,1.1859104732020067,6.788598988901158
1626,1626,126708.0,16086.0,879.0,2.0,80.0,0.0,482.0,244.0,"Blair County, Pennsylvania",13,42,Blair County, Pennsylvania,12.695330997253528,0.6937209963064684,0.0015784323010386086,0.06313729204154434,0.0,0.3804021845503046,0.19256874072671026
1627,1627,62510.0,7827.0,76.0,9.0,27.0,0.0,164.0,72.0,"Bradford County, Pennsylvania",15,42,Bradford County, Pennsylvania,12.521196608542635,0.121580547112462,0.014397696368581028,0.043193089105743085,0.0,0.2623580227163654,0.11518157094864825
1628,1628,626205.0,29325.0,4194.0,33.0,631.0,26.0,1240.0,4185.0,"Bucks County, Pennsylvania",17,42,Bucks County, Pennsylvania,4.682971231465734,0.6697487244592426,0.005269839748963998,0.10076572368473584,0.00415199495372921,0.19801822087016235,0.6683114954367978
1629,1629,185034.0,15060.0,359.0,44.0,212.0,8.0,328.0,452.0,"Butler County, Pennsylvania",19,42,Butler County, Pennsylvania,8.139044716106229,0.19401839661899972,0.02377941351319217,0.11457353783628955,0.004323529729671303,0.17726471891652346,0.24427942972642866
1630,1630,140835.0,16476.0,1781.0,29.0,80.0,13.0,1250.0,942.0,"Cambria County, Pennsylvania",21,42,Cambria County, Pennsylvania,11.698796463947172,1.2646004189299536,0.020591472290268757,0.056804061490396573,0.00923065999218944,0.8875634607874463,0.6688678240494196
1631,1631,4939.0,601.0,18.0,0.0,0.0,0.0,4.0,10.0,"Cameron County, Pennsylvania",23,42,Cameron County, Pennsylvania,12.168455152864952,0.3644462441789836,0.0,0.0,0.0,0.08098805426199635,0.2024701356549909
1632,1632,64874.0,6494.0,195.0,70.0,48.0,0.0,253.0,544.0,"Carbon County, Pennsylvania",25,42,Carbon County, Pennsylvania,10.010173567222617,0.3005826679409317,0.10790147054289853,0.07398957980084471,0.0,0.38998674353361895,0.8385485710762399
1633,1633,156240.0,23235.0,1399.0,102.0,2757.0,0.0,682.0,1074.0,"Centre County, Pennsylvania",27,42,Centre County, Pennsylvania,14.871351766513056,0.8954173067076293,0.06528417818740401,1.7645929339477724,0.0,0.4365079365079365,0.6874039938556067
1634,1634,506422.0,26205.0,5756.0,6.0,1002.0,4.0,1103.0,7015.0,"Chester County, Pennsylvania",29,42,Chester County, Pennsylvania,5.17453823096153,1.1366014904565758,0.0011847826516225598,0.1978587028209675,0.0007898551010817066,0.2178025441232806,1.3852083835220428
1635,1635,39437.0,6787.0,167.0,20.0,96.0,0.0,26.0,31.0,"Clarion County, Pennsylvania",31,42,Clarion County, Pennsylvania,17.209726906204832,0.4234602023480488,0.050713796688389066,0.2434262241042676,0.0,0.0659279356949058,0.07860638486700308
1636,1636,81472.0,11101.0,33.0,17.0,67.0,0.0,182.0,565.0,"Clearfield County, Pennsylvania",33,42,Clearfield County, Pennsylvania,13.625540062843678,0.040504713275726634,0.02086606441476826,0.08223684210526315,0.0,0.2233896307934014,0.6934897879025923
1637,1637,39611.0,5886.0,142.0,0.0,86.0,0.0,99.0,93.0,"Clinton County, Pennsylvania",35,42,Clinton County, Pennsylvania,14.859508722324607,0.3584862790638964,0.0,0.21711140844714852,0.0,0.2499305748403221,0.234783267274242
1638,1638,67089.0,9061.0,346.0,0.0,351.0,3.0,103.0,245.0,"Columbia County, Pennsylvania",37,42,Columbia County, Pennsylvania,13.505939870917736,0.515732832506074,0.0,0.5231856191029826,0.00447167195814515,0.15352740389631686,0.3651865432485206
1639,1639,87801.0,12228.0,442.0,9.0,43.0,8.0,372.0,150.0,"Crawford County, Pennsylvania",39,42,Crawford County, Pennsylvania,13.926948440222779,0.5034111228801494,0.010250452728328837,0.048974385257571085,0.009111513536292295,0.42368537943759177,0.17084087880548054
1640,1640,239420.0,15525.0,1651.0,11.0,478.0,0.0,1381.0,1419.0,"Cumberland County, Pennsylvania",41,42,Cumberland County, Pennsylvania,6.484420683318017,0.6895831593016456,0.004594436555007936,0.19964915211761755,0.0,0.5768106256787235,0.5926823155960237
1641,1641,269946.0,16934.0,12785.0,54.0,1287.0,34.0,2286.0,6560.0,"Dauphin County, Pennsylvania",43,42,Dauphin County, Pennsylvania,6.2731064731464805,4.736132411667518,0.020004000800160036,0.4767620190704808,0.012595111614915576,0.8468360338734413,2.4301156527601817
1642,1642,560775.0,26823.0,23414.0,105.0,3362.0,0.0,1842.0,5123.0,"Delaware County, Pennsylvania",45,42,Delaware County, Pennsylvania,4.783201818911328,4.1752931211270115,0.018724087200748963,0.599527439703981,0.0,0.3284739868931389,0.9135571307565424
1643,1643,31584.0,3117.0,12.0,12.0,4.0,0.0,57.0,22.0,"Elk County, Pennsylvania",47,42,Elk County, Pennsylvania,9.868920972644377,0.037993920972644375,0.037993920972644375,0.012664640324214792,0.0,0.1804711246200608,0.06965552178318135
1644,1644,280132.0,33141.0,6940.0,220.0,1117.0,19.0,2457.0,3918.0,"Erie County, Pennsylvania",49,42,Erie County, Pennsylvania,11.830494195593506,2.477403509773964,0.07853440520897291,0.3987405937201034,0.006782516813502207,0.8770865163565746,1.3986263618579813
1645,1645,135376.0,22013.0,1484.0,20.0,14.0,17.0,1426.0,329.0,"Fayette County, Pennsylvania",51,42,Fayette County, Pennsylvania,16.260637040538946,1.0962061222077768,0.014773667415199147,0.010341567190639405,0.012557617302919277,1.0533624867036993,0.24302682898002598
1646,1646,7649.0,617.0,20.0,28.0,0.0,0.0,1.0,11.0,"Forest County, Pennsylvania",53,42,Forest County, Pennsylvania,8.066413910315074,0.2614720878546215,0.3660609229964701,0.0,0.0,0.013073604392731076,0.14380964832004184
1647,1647,151517.0,14720.0,1693.0,67.0,61.0,10.0,353.0,2660.0,"Franklin County, Pennsylvania",55,42,Franklin County, Pennsylvania,9.715081476005992,1.1173663681303092,0.044219460522581626,0.04025950883399222,0.006599919480982332,0.23297715767867636,1.7555785819413003
1648,1648,14747.0,1622.0,48.0,7.0,2.0,2.0,28.0,28.0,"Fulton County, Pennsylvania",57,42,Fulton County, Pennsylvania,10.998847223164034,0.3254899301552858,0.04746728148097918,0.013562080423136908,0.013562080423136908,0.18986912592391672,0.18986912592391672
1649,1649,38171.0,4827.0,3.0,5.0,3.0,0.0,78.0,18.0,"Greene County, Pennsylvania",59,42,Greene County, Pennsylvania,12.645725812789815,0.00785936967855178,0.013098949464252966,0.00785936967855178,0.0,0.2043436116423463,0.04715621807131068
1650,1650,45950.0,5237.0,203.0,6.0,23.0,0.0,129.0,115.0,"Huntingdon County, Pennsylvania",61,42,Huntingdon County, Pennsylvania,11.397170837867248,0.4417845484221981,0.013057671381936888,0.0500544069640914,0.0,0.2807399347116431,0.250272034820457
1651,1651,88301.0,13004.0,747.0,7.0,149.0,22.0,235.0,336.0,"Indiana County, Pennsylvania",63,42,Indiana County, Pennsylvania,14.72690003510719,0.8459700343144472,0.007927430040429893,0.16874101086057916,0.02491478012706538,0.2661351513572893,0.3805166419406349
1652,1652,44935.0,6355.0,47.0,43.0,8.0,0.0,97.0,34.0,"Jefferson County, Pennsylvania",65,42,Jefferson County, Pennsylvania,14.142650495159677,0.10459552687214864,0.09569377990430622,0.017803493935684873,0.0,0.21586736397017914,0.07566484922666074
1653,1653,24793.0,2879.0,53.0,30.0,31.0,0.0,22.0,116.0,"Juniata County, Pennsylvania",67,42,Juniata County, Pennsylvania,11.612148590327914,0.21377001573024645,0.12100189569636592,0.1250352922195781,0.0,0.08873472351066834,0.4678739966926149
1654,1654,214023.0,24408.0,2135.0,80.0,1157.0,0.0,846.0,3859.0,"Lackawanna County, Pennsylvania",69,42,Lackawanna County, Pennsylvania,11.404381772052536,0.9975563374029892,0.03737916018371857,0.5405961041570299,0.0,0.3952846189428239,1.8030772393621248
1655,1655,526839.0,40519.0,4969.0,156.0,906.0,11.0,2121.0,13621.0,"Lancaster County, Pennsylvania",71,42,Lancaster County, Pennsylvania,7.690964412277754,0.9431723923247901,0.029610564138190226,0.17196904557179707,0.0020879243943595677,0.4025897854942402,2.5854198341428787
1656,1656,89859.0,10472.0,1704.0,0.0,30.0,4.0,337.0,225.0,"Lawrence County, Pennsylvania",73,42,Lawrence County, Pennsylvania,11.653813196229649,1.8963042099288885,0.0,0.03338563749874804,0.004451418333166405,0.3750319945692696,0.2503922812406103
1657,1657,135184.0,9966.0,671.0,0.0,93.0,0.0,720.0,4381.0,"Lebanon County, Pennsylvania",75,42,Lebanon County, Pennsylvania,7.372174221801397,0.4963605160374008,0.0,0.06879512368327613,0.0,0.5326074091608475,3.2407681382412115
1658,1658,354537.0,27370.0,5605.0,165.0,942.0,0.0,2576.0,23003.0,"Lehigh County, Pennsylvania",77,42,Lehigh County, Pennsylvania,7.719927680326736,1.5809351351198888,0.04653957132823937,0.2656986435830393,0.0,0.7265814287366341,6.4881803591726666
1659,1659,320392.0,40674.0,4580.0,414.0,364.0,60.0,1659.0,10169.0,"Luzerne County, Pennsylvania",79,42,Luzerne County, Pennsylvania,12.695073534919725,1.4294988638917328,0.12921670953082476,0.11361082673724687,0.01872705935229344,0.5178031910909136,3.1739244425578668
1660,1660,116676.0,13468.0,1922.0,3.0,62.0,19.0,579.0,623.0,"Lycoming County, Pennsylvania",81,42,Lycoming County, Pennsylvania,11.543076553875695,1.6472967876855569,0.002571222873598684,0.05313860605437279,0.01628441153279166,0.4962460146045458,0.5339572834173266
1661,1661,43024.0,6357.0,33.0,16.0,4.0,0.0,203.0,163.0,"McKean County, Pennsylvania",83,42,McKean County, Pennsylvania,14.77547415396058,0.07670137597619933,0.03718854592785422,0.009297136481963557,0.0,0.4718296764596505,0.3788583116400149
1662,1662,115739.0,12503.0,1883.0,1.0,29.0,0.0,620.0,260.0,"Mercer County, Pennsylvania",85,42,Mercer County, Pennsylvania,10.80275447342728,1.6269364691244954,0.0008640129947554413,0.025056376847907798,0.0,0.5356880567483735,0.2246433786364147
1663,1663,46705.0,7041.0,115.0,10.0,0.0,0.0,81.0,225.0,"Mifflin County, Pennsylvania",87,42,Mifflin County, Pennsylvania,15.075473718017347,0.24622631409913284,0.021410983834707204,0.0,0.0,0.17342896906112834,0.4817471362809121
1664,1664,168342.0,16207.0,2769.0,86.0,320.0,33.0,636.0,4515.0,"Monroe County, Pennsylvania",89,42,Monroe County, Pennsylvania,9.627425122666953,1.644865808889047,0.0510864787159473,0.19008922312910626,0.019602951135189083,0.3778023309690986,2.682040132587233
1665,1665,809372.0,33915.0,9794.0,177.0,3865.0,0.0,1672.0,5638.0,"Montgomery County, Pennsylvania",91,42,Montgomery County, Pennsylvania,4.190285801831544,1.2100739832858067,0.02186880692685193,0.477530727527021,0.0,0.20657991628077074,0.6965894545400632
1666,1666,18475.0,1853.0,3.0,0.0,15.0,0.0,4.0,173.0,"Montour County, Pennsylvania",93,42,Montour County, Pennsylvania,10.029769959404602,0.016238159675236806,0.0,0.08119079837618402,0.0,0.02165087956698241,0.9364005412719892
1667,1667,299225.0,20004.0,3520.0,387.0,601.0,0.0,1891.0,9188.0,"Northampton County, Pennsylvania",95,42,Northampton County, Pennsylvania,6.6852702815606975,1.1763722950956637,0.1293341131255744,0.20085220152059488,0.0,0.6319659119391762,3.0705990475394773
1668,1668,94294.0,11995.0,208.0,37.0,11.0,60.0,166.0,608.0,"Northumberland County, Pennsylvania",97,42,Northumberland County, Pennsylvania,12.720851803932383,0.22058667571637644,0.0392389759687785,0.011665641504231446,0.06363077184126244,0.17604513542749275,0.6447918213247926
1669,1669,45788.0,4167.0,38.0,1.0,7.0,0.0,130.0,86.0,"Perry County, Pennsylvania",99,42,Perry County, Pennsylvania,9.100637721673804,0.08299117672752686,0.002183978334934917,0.015287848344544422,0.0,0.2839171835415393,0.1878221368044029
1670,1670,1546920.0,114355.0,204711.0,2207.0,28377.0,241.0,12734.0,83374.0,"Philadelphia County, Pennsylvania",101,42,Philadelphia County, Pennsylvania,7.392431412096294,13.233457450934761,0.14267059705737853,1.8344193623458227,0.015579344762495798,0.8231841336332842,5.389677552814626
1671,1671,56883.0,4733.0,228.0,0.0,179.0,0.0,190.0,738.0,"Pike County, Pennsylvania",103,42,Pike County, Pennsylvania,8.320587873354079,0.4008227414165921,0.0,0.3146810119016226,0.0,0.3340189511804933,1.297399926164232
1672,1672,17451.0,2428.0,10.0,8.0,0.0,0.0,29.0,4.0,"Potter County, Pennsylvania",105,42,Potter County, Pennsylvania,13.913242794109221,0.057303306400779325,0.045842645120623464,0.0,0.0,0.16617958856226006,0.022921322560311732
1673,1673,147146.0,17089.0,607.0,65.0,247.0,0.0,374.0,1424.0,"Schuylkill County, Pennsylvania",107,42,Schuylkill County, Pennsylvania,11.613635436912995,0.4125154608348171,0.044173813763201175,0.16786049230016448,0.0,0.2541693284221114,0.967746319981515
1674,1674,39922.0,3949.0,10.0,0.0,118.0,0.0,60.0,53.0,"Snyder County, Pennsylvania",109,42,Snyder County, Pennsylvania,9.891788988527631,0.02504884524823405,0.0,0.29557637392916186,0.0,0.15029307148940435,0.1327588798156405
1675,1675,77011.0,8921.0,108.0,2.0,108.0,0.0,63.0,123.0,"Somerset County, Pennsylvania",111,42,Somerset County, Pennsylvania,11.584059420082845,0.1402397060160237,0.002597031592889328,0.1402397060160237,0.0,0.08180649517601381,0.15971744296269366
1676,1676,6400.0,716.0,160.0,4.0,13.0,0.0,27.0,7.0,"Sullivan County, Pennsylvania",113,42,Sullivan County, Pennsylvania,11.1875,2.5,0.0625,0.203125,0.0,0.421875,0.109375
1677,1677,42708.0,5192.0,22.0,58.0,20.0,0.0,58.0,176.0,"Susquehanna County, Pennsylvania",115,42,Susquehanna County, Pennsylvania,12.156972932471671,0.05151259717149012,0.13580593799756485,0.046829633792263736,0.0,0.13580593799756485,0.41210077737192097
1678,1678,42358.0,5951.0,23.0,37.0,35.0,0.0,151.0,142.0,"Tioga County, Pennsylvania",117,42,Tioga County, Pennsylvania,14.049294112092163,0.05429906983332546,0.08735067755795835,0.08262901931158223,0.0,0.35648519760139763,0.3352377354927051
1679,1679,44955.0,3868.0,237.0,7.0,0.0,0.0,79.0,324.0,"Union County, Pennsylvania",119,42,Union County, Pennsylvania,8.604159715270827,0.5271938605271939,0.01557112668223779,0.0,0.0,0.17573128684239794,0.7207207207207207
1680,1680,54265.0,8011.0,68.0,11.0,40.0,0.0,332.0,190.0,"Venango County, Pennsylvania",121,42,Venango County, Pennsylvania,14.762738413341935,0.12531097392426058,0.020270892840689208,0.07371233760250623,0.0,0.6118124021008017,0.3501336036119045
1681,1681,41218.0,4961.0,50.0,68.0,46.0,0.0,79.0,102.0,"Warren County, Pennsylvania",123,42,Warren County, Pennsylvania,12.036003687709252,0.12130622543548936,0.1649764665922655,0.1116017274006502,0.0,0.1916638361880732,0.24746469988839825
1682,1682,208157.0,18412.0,1489.0,30.0,187.0,0.0,1162.0,511.0,"Washington County, Pennsylvania",125,42,Washington County, Pennsylvania,8.845246616736404,0.7153254514621175,0.014412198484797531,0.08983603722190463,0.0,0.5582324879778244,0.24548778085771802
1683,1683,51967.0,5958.0,128.0,6.0,17.0,0.0,99.0,236.0,"Wayne County, Pennsylvania",127,42,Wayne County, Pennsylvania,11.464968152866245,0.24631015836973466,0.011545788673581312,0.03271306790848038,0.0,0.19050551311409164,0.4541343544941983
1684,1684,362587.0,31321.0,2795.0,61.0,496.0,0.0,1785.0,829.0,"Westmoreland County, Pennsylvania",129,42,Westmoreland County, Pennsylvania,8.638202693422544,0.7708494788836886,0.01682354855524329,0.1367947554655848,0.0,0.4922956421493325,0.2286347828245359
1685,1685,28229.0,3005.0,24.0,3.0,24.0,0.0,19.0,146.0,"Wyoming County, Pennsylvania",131,42,Wyoming County, Pennsylvania,10.645081299372986,0.08501895214141486,0.010627369017676858,0.08501895214141486,0.0,0.06730667044528676,0.5171986255269404
1686,1686,438052.0,31731.0,6137.0,83.0,558.0,8.0,2658.0,8901.0,"York County, Pennsylvania",133,42,York County, Pennsylvania,7.243660569977993,1.4009752266854163,0.01894752221197484,0.12738213728050551,0.0018262672011542013,0.6067772775834832,2.031950544684193
1687,1687,49338.0,2855.0,39.0,31.0,53.0,0.0,55.0,186.0,"Bristol County, Rhode Island",1,44,Bristol County, Rhode Island,5.786614779683004,0.07904657667517938,0.06283189428027079,0.10742227086626943,0.0,0.11147594146499656,0.3769913656816247
1688,1688,165253.0,13219.0,183.0,32.0,362.0,0.0,580.0,893.0,"Kent County, Rhode Island",3,44,Kent County, Rhode Island,7.999249635407526,0.110739290663407,0.019364247547699588,0.2190580503833516,0.0,0.350976986802055,0.5403835331279916
1689,1689,82772.0,5335.0,527.0,118.0,18.0,0.0,364.0,560.0,"Newport County, Rhode Island",5,44,Newport County, Rhode Island,6.445416324360894,0.6366887353211231,0.14256028608708254,0.021746484318368533,0.0,0.4397622384381191,0.6765572899047987
1690,1690,629280.0,61612.0,16624.0,1410.0,4244.0,104.0,5239.0,43779.0,"Providence County, Rhode Island",7,44,Providence County, Rhode Island,9.790872107805749,2.6417493007882027,0.2240655987795576,0.6744215611492499,0.016526824307144673,0.8325387744724129,6.956998474446987
1691,1691,126609.0,9828.0,531.0,398.0,251.0,0.0,293.0,469.0,"Washington County, Rhode Island",9,44,Washington County, Rhode Island,7.762481340189085,0.4194014643508755,0.3143536399466073,0.19824814981557395,0.0,0.2314211469958692,0.37043180184663016
1692,1692,25100.0,2880.0,2637.0,0.0,1.0,0.0,73.0,27.0,"Abbeville County, South Carolina",1,45,Abbeville County, South Carolina,11.474103585657373,10.505976095617527,0.0,0.00398406374501992,0.0,0.2908366533864542,0.10756972111553786
1693,1693,162991.0,13824.0,12320.0,186.0,174.0,16.0,750.0,2684.0,"Aiken County, South Carolina",3,45,Aiken County, South Carolina,8.481449896006527,7.558699560098409,0.1141167303716156,0.10675436067022108,0.00981649293519274,0.4601481063371598,1.6467166898785817
1694,1694,10027.0,300.0,2597.0,0.0,0.0,0.0,0.0,51.0,"Allendale County, South Carolina",5,45,Allendale County, South Carolina,2.9919218111100028,25.900069811508928,0.0,0.0,0.0,0.0,0.5086267078887005
1695,1695,189763.0,20451.0,9481.0,157.0,134.0,6.0,717.0,1286.0,"Anderson County, South Carolina",7,45,Anderson County, South Carolina,10.777127258738533,4.9962321421984255,0.08273477969888755,0.07061439795956008,0.003161838714607168,0.3778397263955566,0.6776874311641363
1696,1696,15649.0,785.0,3240.0,0.0,0.0,0.0,19.0,64.0,"Bamberg County, South Carolina",9,45,Bamberg County, South Carolina,5.01629497092466,20.704198351332355,0.0,0.0,0.0,0.12141350885040575,0.4089718192855774
1697,1697,22287.0,2016.0,3924.0,93.0,102.0,0.0,0.0,260.0,"Barnwell County, South Carolina",11,45,Barnwell County, South Carolina,9.045631982770225,17.606676537892042,0.4172836182527931,0.4576659038901602,0.0,0.0,1.166599362857271
1698,1698,168453.0,9307.0,8034.0,11.0,166.0,14.0,620.0,3896.0,"Beaufort County, South Carolina",13,45,Beaufort County, South Carolina,5.524983229743608,4.769282826663817,0.006530011338474234,0.09854380747152024,0.008310923521694479,0.3680551845321841,2.312811288608692
1699,1699,188835.0,13971.0,9878.0,447.0,385.0,0.0,999.0,3440.0,"Berkeley County, South Carolina",15,45,Berkeley County, South Carolina,7.3985225196600215,5.231021791511108,0.236714592104218,0.20388169566023248,0.0,0.529033283024863,1.821696189795324
1700,1700,15031.0,716.0,1866.0,0.0,0.0,0.0,122.0,154.0,"Calhoun County, South Carolina",17,45,Calhoun County, South Carolina,4.763488789834343,12.414343689707934,0.0,0.0,0.0,0.8116559111170251,1.0245492648526378
1701,1701,365674.0,29364.0,31719.0,119.0,516.0,35.0,1368.0,5954.0,"Charleston County, South Carolina",19,45,Charleston County, South Carolina,8.030103316068411,8.674119570983992,0.032542647275989,0.141109294070675,0.009571366845879116,0.3741037098617895,1.6282262342961218
1702,1702,55707.0,8371.0,3709.0,124.0,93.0,11.0,461.0,774.0,"Cherokee County, South Carolina",21,45,Cherokee County, South Carolina,15.026836842766619,6.658050155276714,0.22259321090706732,0.1669449081803005,0.019746171935304358,0.8275441147432101,1.3894124616295978
1703,1703,32708.0,3849.0,4198.0,0.0,0.0,9.0,88.0,98.0,"Chester County, South Carolina",23,45,Chester County, South Carolina,11.767763238351474,12.834780481839307,0.0,0.0,0.027516203986792224,0.2690473278708573,0.299620887856182
1704,1704,46333.0,6361.0,5471.0,31.0,27.0,0.0,260.0,875.0,"Chesterfield County, South Carolina",25,45,Chesterfield County, South Carolina,13.728875747307534,11.807998618695096,0.06690695616515227,0.05827380053093908,0.0,0.5611551162238577,1.8885027949841369
1705,1705,34439.0,2254.0,5912.0,0.0,29.0,0.0,128.0,423.0,"Clarendon County, South Carolina",27,45,Clarendon County, South Carolina,6.54490548506054,17.166584395598015,0.0,0.08420685850344088,0.0,0.3716716513255321,1.2282586602398444
1706,1706,38247.0,3378.0,4478.0,61.0,5.0,175.0,64.0,104.0,"Colleton County, South Carolina",29,45,Colleton County, South Carolina,8.832065260020395,11.708107825450362,0.1594896331738437,0.0130729207519544,0.4575522263184041,0.16733338562501635,0.27191675164065154
1707,1707,68161.0,6503.0,9534.0,82.0,38.0,0.0,505.0,233.0,"Darlington County, South Carolina",31,45,Darlington County, South Carolina,9.540646410704069,13.987470841096814,0.12030339930458768,0.05575035577529673,0.0,0.7408928859611802,0.3418377077801089
1708,1708,31529.0,3053.0,5779.0,225.0,0.0,0.0,375.0,304.0,"Dillon County, South Carolina",33,45,Dillon County, South Carolina,9.683148847093152,18.3291572837705,0.7136287227631705,0.0,0.0,1.1893812046052843,0.9641916965333502
1709,1709,142772.0,7911.0,7681.0,156.0,150.0,0.0,480.0,1196.0,"Dorchester County, South Carolina",35,45,Dorchester County, South Carolina,5.541002437452722,5.3799064242288415,0.10926512201271958,0.10506261731992267,0.0,0.3362003754237525,0.8376992687641834
1710,1710,26573.0,2200.0,1937.0,15.0,0.0,0.0,89.0,487.0,"Edgefield County, South Carolina",37,45,Edgefield County, South Carolina,8.27908026944643,7.289353855417152,0.056448274564407486,0.0,0.0,0.3349264290821511,1.832687314191096
1711,1711,23382.0,1316.0,3999.0,0.0,0.0,0.0,296.0,100.0,"Fairfield County, South Carolina",39,45,Fairfield County, South Carolina,5.628261055512787,17.10289966641006,0.0,0.0,0.0,1.265931058078864,0.4276794115131297
1712,1712,138058.0,8788.0,17803.0,95.0,53.0,0.0,609.0,773.0,"Florence County, South Carolina",41,45,Florence County, South Carolina,6.365440611916732,12.895304871865447,0.06881165886801201,0.03838966231583827,0.0,0.44111895000651896,0.559909603210245
1713,1713,60389.0,4635.0,7183.0,0.0,40.0,0.0,77.0,834.0,"Georgetown County, South Carolina",43,45,Georgetown County, South Carolina,7.675238868005762,11.89455033201411,0.0,0.06623722863435394,0.0,0.12750666512113132,1.3810462170262796
1714,1714,467087.0,42626.0,23923.0,192.0,1265.0,45.0,2106.0,13013.0,"Greenville County, South Carolina",45,45,Greenville County, South Carolina,9.125923007919297,5.121743914945181,0.04110583253226915,0.2708274903818775,0.009634179499750584,0.4508796005883272,2.7859906184500955
1715,1715,69708.0,7179.0,8007.0,1.0,84.0,0.0,439.0,2333.0,"Greenwood County, South Carolina",47,45,Greenwood County, South Carolina,10.298674470648992,11.486486486486488,0.0014345555746829632,0.12050266827336892,0.0,0.6297698972858209,3.3468181557353534
1716,1716,20670.0,1274.0,3092.0,0.0,0.0,0.0,17.0,82.0,"Hampton County, South Carolina",49,45,Hampton County, South Carolina,6.163522012578618,14.958877600387034,0.0,0.0,0.0,0.08224479922593131,0.3967102080309627
1717,1717,283280.0,34037.0,13613.0,197.0,771.0,162.0,1432.0,5776.0,"Horry County, South Carolina",51,45,Horry County, South Carolina,12.015320530923466,4.805492798644451,0.06954250211804575,0.2721688788477831,0.05718723524428127,0.5055069189494493,2.0389720417961033
1718,1718,26042.0,2379.0,3203.0,0.0,0.0,0.0,154.0,1051.0,"Jasper County, South Carolina",53,45,Jasper County, South Carolina,9.135243068888716,12.299362568159127,0.0,0.0,0.0,0.5913524306888872,4.035788341909224
1719,1719,62342.0,5703.0,4824.0,40.0,81.0,0.0,163.0,604.0,"Kershaw County, South Carolina",55,45,Kershaw County, South Carolina,9.147925956818838,7.7379615668409745,0.06416220204677424,0.12992845914471784,0.0,0.2614609733406051,0.9688492509062911
1720,1720,79515.0,9117.0,6784.0,18.0,9.0,24.0,285.0,886.0,"Lancaster County, South Carolina",57,45,Lancaster County, South Carolina,11.46576117713639,8.531723574168396,0.022637238256932656,0.011318619128466328,0.030182984342576876,0.35842293906810035,1.1142551719801297
1721,1721,66390.0,7946.0,4415.0,0.0,69.0,0.0,264.0,1367.0,"Laurens County, South Carolina",59,45,Laurens County, South Carolina,11.96866998041874,6.650097906311193,0.0,0.10393131495707184,0.0,0.39765024853140535,2.0590450369031483
1722,1722,18708.0,843.0,3454.0,0.0,0.0,0.0,171.0,43.0,"Lee County, South Carolina",61,45,Lee County, South Carolina,4.506093649775497,18.46268975839213,0.0,0.0,0.0,0.9140474663245672,0.22984819328629466
1723,1723,270263.0,24003.0,10346.0,163.0,528.0,7.0,1605.0,4645.0,"Lexington County, South Carolina",63,45,Lexington County, South Carolina,8.881348908285633,3.828122976508068,0.0603116223826421,0.19536525532536825,0.0025900696728742003,0.5938659749947274,1.7186962329286657
1724,1724,10003.0,429.0,1434.0,6.0,0.0,0.0,12.0,1.0,"McCormick County, South Carolina",65,45,McCormick County, South Carolina,4.288713385984204,14.335699290212936,0.059982005398380486,0.0,0.0,0.11996401079676094,0.00999700089973008
1725,1725,32411.0,1954.0,7333.0,0.0,38.0,0.0,209.0,324.0,"Marion County, South Carolina",67,45,Marion County, South Carolina,6.028817376816512,22.62503471043781,0.0,0.1172441455061553,0.0,0.6448428002838543,0.9996606090524822
1726,1726,28294.0,2624.0,4839.0,457.0,0.0,0.0,143.0,88.0,"Marlboro County, South Carolina",69,45,Marlboro County, South Carolina,9.274051035555242,17.10256591503499,1.6151834311161382,0.0,0.0,0.5054075068919205,0.3110200042411819
1727,1727,37593.0,2256.0,3076.0,37.0,0.0,0.0,121.0,1066.0,"Newberry County, South Carolina",71,45,Newberry County, South Carolina,6.001117229271407,8.18237437820871,0.0984225786715612,0.0,0.0,0.3218684329529434,2.8356342936184933
1728,1728,74656.0,11787.0,1364.0,19.0,4.0,0.0,430.0,1445.0,"Oconee County, South Carolina",73,45,Oconee County, South Carolina,15.788416202314618,1.827046720960137,0.025450064294899277,0.0053579082726103715,0.0,0.5759751393056151,1.9355443634804967
1729,1729,91262.0,4265.0,16451.0,253.0,93.0,16.0,471.0,781.0,"Orangeburg County, South Carolina",75,45,Orangeburg County, South Carolina,4.673358024150248,18.02612259209748,0.2772238171418553,0.10190440709167012,0.01753194100501852,0.5160965133352327,0.8557778703074664
1730,1730,119577.0,18067.0,1883.0,109.0,782.0,0.0,481.0,1288.0,"Pickens County, South Carolina",77,45,Pickens County, South Carolina,15.10909288575562,1.5747175460163745,0.09115465348687456,0.6539719176764763,0.0,0.4022512690567584,1.0771302173494903
1731,1731,393707.0,19680.0,38405.0,75.0,1210.0,2.0,1548.0,4295.0,"Richland County, South Carolina",79,45,Richland County, South Carolina,4.998641121443104,9.754716070580406,0.01904969939574353,0.30733515025132896,0.0005079919838864944,0.3931857955281465,1.0909127853962464
