,totalpop,whitetot,blacktot,amerindtot,asiantot,nathawtot,multitot,hisptot,Name,Country,state,CountyName,StateName,whiteperc,blackperc,amerindperc,asianperc,nathawperc,multiperc,hispperc
759,7567.0,7395.0,44.0,5.0,14.0,0.0,96.0,181.0,"Worth County, Iowa",195,19,Worth County, Iowa,97.72697238007136,0.5814721818422096,0.06607638430025109,0.18501387604070307,0.0,1.268666578564821,2.3919651116690894
760,13007.0,12505.0,44.0,34.0,64.0,10.0,161.0,1278.0,"Wright County, Iowa",197,19,Wright County, Iowa,96.14053970938726,0.3382793880218344,0.261397708925963,0.4920427462135773,0.07688167909587144,1.2377950334435304,9.825478588452372
761,13212.0,12282.0,258.0,89.0,72.0,12.0,404.0,402.0,"Allen County, Kansas",001,20,Allen County, Kansas,92.96094459582199,1.952770208900999,0.6736300333030578,0.544959128065395,0.09082652134423251,3.0578262185891614,3.0426884650317896
762,7962.0,7607.0,16.0,30.0,0.0,0.0,309.0,58.0,"Anderson County, Kansas",003,20,Anderson County, Kansas,95.54132127606128,0.20095453403667418,0.37678975131876413,0.0,0.0,3.880934438583271,0.728460185882944
763,16737.0,15217.0,747.0,103.0,39.0,12.0,554.0,441.0,"Atchison County, Kansas",005,20,Atchison County, Kansas,90.91832466989305,4.4631654418354545,0.6154029993427735,0.23301666965405984,0.0716974368166338,3.3100316663679274,2.6348808030112925
764,4898.0,4736.0,11.0,20.0,12.0,0.0,100.0,144.0,"Barber County, Kansas",007,20,Barber County, Kansas,96.69252756227031,0.2245814618211515,0.4083299305839118,0.2449979583503471,0.0,2.041649652919559,2.939975500204165
765,27566.0,25151.0,526.0,71.0,48.0,8.0,593.0,3815.0,"Barton County, Kansas",009,20,Barton County, Kansas,91.23920771965464,1.908147718203584,0.25756366538489445,0.17412754842922443,0.0290212580715374,2.15120075455271,13.839512442864399
766,14913.0,13916.0,581.0,62.0,114.0,0.0,220.0,330.0,"Bourbon County, Kansas",011,20,Bourbon County, Kansas,93.31455776838999,3.8959297257426404,0.4157446523167706,0.7644337155501911,0.0,1.475222959833702,2.2128344397505533
767,9926.0,8526.0,171.0,921.0,56.0,7.0,231.0,352.0,"Brown County, Kansas",013,20,Brown County, Kansas,85.89562764456981,1.7227483376989723,9.27866209953657,0.5641748942172073,0.07052186177715092,2.32722143864598,3.5462421922224463
768,65927.0,61638.0,1176.0,504.0,630.0,7.0,1546.0,2780.0,"Butler County, Kansas",015,20,Butler County, Kansas,93.49431947457035,1.783791162952963,0.7644819269798413,0.9556024087248017,0.010617804541386685,2.3450179744262596,4.216785232150712
769,2746.0,2633.0,34.0,42.0,0.0,0.0,24.0,104.0,"Chase County, Kansas",017,20,Chase County, Kansas,95.88492352512746,1.2381646030589948,1.529497450837582,0.0,0.0,0.8739985433357611,3.7873270211216314
770,3572.0,3198.0,19.0,194.0,0.0,0.0,135.0,98.0,"Chautauqua County, Kansas",019,20,Chautauqua County, Kansas,89.52967525195969,0.5319148936170213,5.431131019036954,0.0,0.0,3.77939529675252,2.743561030235162
771,21179.0,19252.0,103.0,890.0,51.0,11.0,854.0,458.0,"Cherokee County, Kansas",021,20,Cherokee County, Kansas,90.9013645592332,0.4863307993767411,4.202275839274754,0.24080457056518248,0.0519382407101374,4.032296142405213,2.162519476840266
772,2695.0,2625.0,0.0,0.0,31.0,0.0,21.0,167.0,"Cheyenne County, Kansas",023,20,Cheyenne County, Kansas,97.40259740259741,0.0,0.0,1.150278293135436,0.0,0.7792207792207793,6.196660482374768
773,2170.0,1991.0,17.0,27.0,13.0,6.0,75.0,267.0,"Clark County, Kansas",025,20,Clark County, Kansas,91.75115207373273,0.783410138248848,1.2442396313364055,0.599078341013825,0.2764976958525346,3.4562211981566824,12.304147465437788
774,8460.0,8177.0,77.0,19.0,50.0,0.0,115.0,205.0,"Clay County, Kansas",027,20,Clay County, Kansas,96.6548463356974,0.9101654846335696,0.22458628841607567,0.5910165484633569,0.0,1.3593380614657211,2.4231678486997636
775,9414.0,9123.0,32.0,19.0,80.0,0.0,129.0,301.0,"Cloud County, Kansas",029,20,Cloud County, Kansas,96.90885914595285,0.3399192691735713,0.20182706607180795,0.8497981729339281,0.0,1.3702995538559593,3.1973656256639047
776,8493.0,8209.0,47.0,85.0,42.0,8.0,101.0,200.0,"Coffey County, Kansas",031,20,Coffey County, Kansas,96.6560697044625,0.5533969151065583,1.0008242081714354,0.49452490286117984,0.09419521959260567,1.1892146473566467,2.354880489815142
777,1911.0,1847.0,0.0,32.0,6.0,0.0,10.0,84.0,"Comanche County, Kansas",033,20,Comanche County, Kansas,96.65096807953951,0.0,1.674515960230246,0.3139717425431711,0.0,0.5232862375719518,4.395604395604396
778,36201.0,31518.0,1081.0,995.0,640.0,5.0,1069.0,3507.0,"Cowley County, Kansas",035,20,Cowley County, Kansas,87.06389326261706,2.9861053562056297,2.7485428579321014,1.7679069638960252,0.013811773155437697,2.952957100632579,9.687577691223998
779,39277.0,36317.0,782.0,259.0,581.0,0.0,1158.0,1893.0,"Crawford County, Kansas",037,20,Crawford County, Kansas,92.4637828754742,1.9909870916821548,0.6594189983960078,1.4792372126180717,0.0,2.948290348040838,4.819614532678158
780,2915.0,2823.0,12.0,14.0,0.0,6.0,59.0,59.0,"Decatur County, Kansas",039,20,Decatur County, Kansas,96.84391080617496,0.411663807890223,0.4802744425385935,0.0,0.2058319039451115,2.0240137221269294,2.0240137221269294
781,19641.0,18636.0,60.0,78.0,70.0,0.0,663.0,841.0,"Dickinson County, Kansas",041,20,Dickinson County, Kansas,94.88315258897205,0.3054834275240568,0.39712845578127387,0.3563973321113996,0.0,3.3755918741408277,4.28185937579553
782,7904.0,7265.0,280.0,92.0,29.0,19.0,211.0,197.0,"Doniphan County, Kansas",043,20,Doniphan County, Kansas,91.91548582995951,3.54251012145749,1.1639676113360324,0.36690283400809715,0.2403846153846154,2.6695344129554655,2.492408906882591
783,113703.0,96047.0,4463.0,2432.0,4768.0,19.0,5221.0,6240.0,"Douglas County, Kansas",045,20,Douglas County, Kansas,84.47182572139698,3.925138298901524,2.1389057456707388,4.19338100138079,0.016710201138052647,4.591787375882783,5.487981847444658
784,3006.0,2818.0,32.0,5.0,17.0,0.0,27.0,572.0,"Edwards County, Kansas",047,20,Edwards County, Kansas,93.74584165003327,1.0645375914836992,0.166333998669328,0.5655355954757153,0.0,0.8982035928143712,19.028609447771125
785,2734.0,2586.0,16.0,23.0,34.0,0.0,59.0,91.0,"Elk County, Kansas",049,20,Elk County, Kansas,94.58668617410387,0.5852231163130944,0.8412582297000731,1.2435991221653255,0.0,2.1580102414045355,3.328456474030724
786,28878.0,27089.0,294.0,57.0,390.0,36.0,471.0,1512.0,"Ellis County, Kansas",051,20,Ellis County, Kansas,93.80497264353487,1.0180760440473717,0.19738209017244962,1.3505090380220237,0.12466237274049449,1.6309993766881363,5.2358196551007685
787,6443.0,5847.0,260.0,75.0,6.0,0.0,177.0,367.0,"Ellsworth County, Kansas",053,20,Ellsworth County, Kansas,90.74965078379637,4.035387241968028,1.1640540121061618,0.09312432096849294,0.0,2.7471674685705416,5.696104299239485
788,37099.0,29341.0,871.0,301.0,1364.0,0.0,1221.0,17655.0,"Finney County, Kansas",055,20,Finney County, Kansas,79.08838513167471,2.347772177147632,0.8113426237903987,3.6766489662794144,0.0,3.2911938327178634,47.588883797406936
789,34604.0,30298.0,765.0,148.0,454.0,6.0,893.0,18058.0,"Ford County, Kansas",057,20,Ford County, Kansas,87.5563518668362,2.2107270835741533,0.427696220090163,1.3119870535198241,0.017339035949601202,2.5806265171656455,52.18471852964976
790,25834.0,23989.0,326.0,139.0,106.0,0.0,680.0,986.0,"Franklin County, Kansas",059,20,Franklin County, Kansas,92.85824881938531,1.2619029186343578,0.5380506309514593,0.4103119919485949,0.0,2.6321901370287217,3.816675698691647
791,36458.0,25289.0,6102.0,179.0,1072.0,288.0,3079.0,5028.0,"Geary County, Kansas",061,20,Geary County, Kansas,69.36474847770036,16.737067310329696,0.49097591749410285,2.9403697405233418,0.7899500795435844,8.445334357342697,13.791211805365078
792,2786.0,2702.0,29.0,3.0,2.0,0.0,46.0,22.0,"Gove County, Kansas",063,20,Gove County, Kansas,96.98492462311557,1.0409188801148601,0.10768126346015792,0.07178750897343862,0.0,1.6511127063890882,0.7896625987078248
793,2602.0,2391.0,128.0,6.0,19.0,0.0,58.0,72.0,"Graham County, Kansas",065,20,Graham County, Kansas,91.89085318985396,4.919292851652575,0.23059185242121444,0.7302075326671791,0.0,2.2290545734050733,2.7671022290545735
794,7856.0,6103.0,2.0,103.0,0.0,1.0,192.0,3552.0,"Grant County, Kansas",067,20,Grant County, Kansas,77.68584521384929,0.02545824847250509,1.3110997963340123,0.0,0.012729124236252545,2.4439918533604885,45.21384928716905
795,6043.0,5919.0,0.0,0.0,7.0,0.0,34.0,875.0,"Gray County, Kansas",069,20,Gray County, Kansas,97.94803905345027,0.0,0.0,0.11583650504716202,0.0,0.5626344530862155,14.47956313089525
796,1223.0,1071.0,10.0,0.0,2.0,0.0,32.0,246.0,"Greeley County, Kansas",071,20,Greeley County, Kansas,87.57154538021258,0.8176614881439084,0.0,0.1635322976287817,0.0,2.616516762060507,20.114472608340147
797,6495.0,6232.0,12.0,22.0,2.0,0.0,198.0,236.0,"Greenwood County, Kansas",073,20,Greenwood County, Kansas,95.95073133179369,0.18475750577367206,0.3387220939183988,0.030792917628945343,0.0,3.048498845265589,3.63356428021555
798,2632.0,2361.0,1.0,15.0,0.0,0.0,38.0,852.0,"Hamilton County, Kansas",075,20,Hamilton County, Kansas,89.70364741641338,0.037993920972644375,0.5699088145896657,0.0,0.0,1.4437689969604863,32.37082066869301
799,5906.0,5666.0,10.0,78.0,3.0,3.0,95.0,350.0,"Harper County, Kansas",077,20,Harper County, Kansas,95.93633592956316,0.16931933626820184,1.3206908228919743,0.05079580088046055,0.05079580088046055,1.6085336945479174,5.926176769387064
800,34797.0,32201.0,514.0,207.0,240.0,0.0,802.0,3862.0,"Harvey County, Kansas",079,20,Harvey County, Kansas,92.53958674598385,1.4771388338075122,0.5948788688680058,0.689714630571601,0.0,2.304796390493433,11.098657930281346
801,4198.0,3570.0,0.0,78.0,45.0,1.0,69.0,1176.0,"Haskell County, Kansas",081,20,Haskell County, Kansas,85.04049547403525,0.0,1.8580276322058122,1.0719390185802762,0.023820867079561697,1.6436398284897569,28.013339685564553
802,1941.0,1915.0,0.0,0.0,0.0,0.0,26.0,191.0,"Hodgeman County, Kansas",083,20,Hodgeman County, Kansas,98.66048428645028,0.0,0.0,0.0,0.0,1.3395157135497167,9.840288511076764
803,13464.0,11798.0,94.0,887.0,67.0,15.0,600.0,547.0,"Jackson County, Kansas",085,20,Jackson County, Kansas,87.62626262626263,0.6981580510992276,6.587938205585264,0.4976232917409388,0.11140819964349377,4.45632798573975,4.06268568033274
804,18932.0,18134.0,85.0,141.0,4.0,0.0,542.0,421.0,"Jefferson County, Kansas",087,20,Jefferson County, Kansas,95.7849144305937,0.4489752799492922,0.74477075850412,0.021128248468201986,0.0,2.862877667441369,2.223748151278259
805,3060.0,2971.0,5.0,4.0,17.0,0.0,45.0,69.0,"Jewell County, Kansas",089,20,Jewell County, Kansas,97.09150326797385,0.16339869281045752,0.130718954248366,0.5555555555555556,0.0,1.4705882352941175,2.2549019607843137
806,560025.0,487931.0,24670.0,1686.0,24266.0,186.0,15645.0,40754.0,"Johnson County, Kansas",091,20,Johnson County, Kansas,87.12664613186911,4.405160483906968,0.301057988482657,4.333020847283604,0.03321280299986608,2.7936252845855094,7.277175126110441
807,3950.0,3422.0,34.0,30.0,0.0,0.0,124.0,1158.0,"Kearny County, Kansas",093,20,Kearny County, Kansas,86.63291139240506,0.8607594936708861,0.7594936708860759,0.0,0.0,3.139240506329114,29.31645569620253
808,7820.0,7601.0,22.0,68.0,0.0,0.0,114.0,218.0,"Kingman County, Kansas",095,20,Kingman County, Kansas,97.1994884910486,0.2813299232736573,0.8695652173913043,0.0,0.0,1.4578005115089514,2.78772378516624
809,2529.0,2440.0,17.0,15.0,16.0,0.0,40.0,132.0,"Kiowa County, Kansas",097,20,Kiowa County, Kansas,96.48082245947015,0.6722024515618822,0.5931198102016607,0.6326611308817714,0.0,1.5816528272044286,5.2194543297746145
810,21225.0,18741.0,717.0,260.0,69.0,4.0,1323.0,893.0,"Labette County, Kansas",099,20,Labette County, Kansas,88.29681978798587,3.3780918727915195,1.2249705535924618,0.3250883392226148,0.01884570082449941,6.23321554770318,4.207302709069493
811,1652.0,1569.0,7.0,17.0,0.0,0.0,14.0,124.0,"Lane County, Kansas",101,20,Lane County, Kansas,94.97578692493947,0.423728813559322,1.0290556900726393,0.0,0.0,0.847457627118644,7.506053268765134
812,77687.0,65238.0,6461.0,666.0,1219.0,99.0,3147.0,4936.0,"Leavenworth County, Kansas",103,20,Leavenworth County, Kansas,83.97543990629063,8.31670678491897,0.8572862898554455,1.569117098098781,0.12743444849202568,4.050870802064695,6.3537013914812
813,3180.0,3109.0,20.0,13.0,24.0,0.0,14.0,76.0,"Lincoln County, Kansas",105,20,Lincoln County, Kansas,97.76729559748428,0.628930817610063,0.4088050314465409,0.7547169811320755,0.0,0.44025157232704404,2.3899371069182394
814,9551.0,9203.0,66.0,92.0,24.0,0.0,142.0,203.0,"Linn County, Kansas",107,20,Linn County, Kansas,96.35640247094544,0.6910271175793111,0.9632499214741911,0.2512825882106586,0.0,1.48675531357973,2.1254318919484874
815,2783.0,2676.0,0.0,4.0,71.0,0.0,23.0,113.0,"Logan County, Kansas",109,20,Logan County, Kansas,96.15522817103844,0.0,0.1437297879985627,2.5512037369744878,0.0,0.8264462809917356,4.060366510959397
816,33510.0,29829.0,705.0,96.0,718.0,0.0,1220.0,6818.0,"Lyon County, Kansas",111,20,Lyon County, Kansas,89.01521933751118,2.103849597135184,0.2864816472694718,2.142643986869591,0.0,3.640704267382871,20.346165323783946
817,29308.0,27915.0,276.0,194.0,249.0,0.0,386.0,1094.0,"McPherson County, Kansas",113,20,McPherson County, Kansas,95.24703152722806,0.9417223966152586,0.6619353077657977,0.8495973795550702,0.0,1.3170465401938038,3.732769209772076
818,12401.0,11913.0,143.0,115.0,37.0,0.0,176.0,343.0,"Marion County, Kansas",115,20,Marion County, Kansas,96.06483348117088,1.1531328118700104,0.927344568986372,0.2983630352390936,0.0,1.419240383840013,2.7659059753245705
819,10042.0,9742.0,35.0,22.0,50.0,0.0,134.0,219.0,"Marshall County, Kansas",117,20,Marshall County, Kansas,97.0125473013344,0.3485361481776539,0.219079864568811,0.4979087831109341,0.0,1.3343955387373034,2.1808404700258914
820,4444.0,3943.0,60.0,8.0,48.0,0.0,23.0,617.0,"Meade County, Kansas",119,20,Meade County, Kansas,88.72637263726372,1.3501350135013501,0.18001800180018002,1.08010801080108,0.0,0.5175517551755175,13.883888388838884
821,32765.0,31383.0,411.0,219.0,74.0,0.0,640.0,930.0,"Miami County, Kansas",121,20,Miami County, Kansas,95.7820845414314,1.254387303525103,0.6683961544330841,0.22585075537921562,0.0,1.9533038303067296,2.8383946284144668
822,6324.0,6177.0,10.0,42.0,44.0,0.0,24.0,110.0,"Mitchell County, Kansas",123,20,Mitchell County, Kansas,97.67552182163189,0.15812776723592661,0.6641366223908919,0.6957621758380772,0.0,0.3795066413662239,1.739405439595193
823,34602.0,29451.0,1850.0,793.0,270.0,109.0,1875.0,1978.0,"Montgomery County, Kansas",125,20,Montgomery County, Kansas,85.11357724986995,5.346511762325877,2.291775041905092,0.7803017166637767,0.3150106930235247,5.418761921276227,5.716432576151668
824,5808.0,5589.0,15.0,33.0,26.0,0.0,100.0,237.0,"Morris County, Kansas",127,20,Morris County, Kansas,96.22933884297521,0.2582644628099174,0.5681818181818182,0.4476584022038568,0.0,1.721763085399449,4.080578512396695
825,3159.0,2583.0,52.0,10.0,31.0,0.0,98.0,633.0,"Morton County, Kansas",129,20,Morton County, Kansas,81.76638176638177,1.646090534979424,0.31655587211142766,0.9813232035454258,0.0,3.102247546691991,20.03798670465337
826,10136.0,9875.0,93.0,43.0,17.0,1.0,93.0,148.0,"Nemaha County, Kansas",131,20,Nemaha County, Kansas,97.42501973164957,0.9175217048145226,0.4242304656669298,0.16771902131018154,0.009865824782951855,0.9175217048145226,1.4601420678768744
827,16453.0,15608.0,165.0,126.0,12.0,6.0,464.0,767.0,"Neosho County, Kansas",133,20,Neosho County, Kansas,94.86415851212546,1.002856621892664,0.7658177839907615,0.0729350270467392,0.0364675135233696,2.820154379140582,4.661763812070747
828,3104.0,3007.0,17.0,3.0,0.0,0.0,33.0,291.0,"Ness County, Kansas",135,20,Ness County, Kansas,96.875,0.547680412371134,0.09664948453608248,0.0,0.0,1.0631443298969072,9.375
829,5628.0,5120.0,158.0,12.0,37.0,19.0,206.0,270.0,"Norton County, Kansas",137,20,Norton County, Kansas,90.97370291400142,2.8073916133617627,0.21321961620469082,0.6574271499644634,0.33759772565742713,3.660270078180526,4.797441364605544
830,16165.0,15592.0,28.0,158.0,59.0,0.0,290.0,390.0,"Osage County, Kansas",139,20,Osage County, Kansas,96.4553046705846,0.17321373337457469,0.9774203526136714,0.36498608103928243,0.0,1.7939993813795236,2.4126198577172904
831,3811.0,3725.0,11.0,18.0,36.0,0.0,14.0,56.0,"Osborne County, Kansas",141,20,Osborne County, Kansas,97.74337444240356,0.2886381527158226,0.4723169771713461,0.9446339543426922,0.0,0.36735764891104694,1.4694305956441878
832,6075.0,5896.0,10.0,11.0,0.0,0.0,139.0,154.0,"Ottawa County, Kansas",143,20,Ottawa County, Kansas,97.05349794238684,0.1646090534979424,0.18106995884773663,0.0,0.0,2.288065843621399,2.5349794238683128
833,6959.0,6304.0,319.0,21.0,0.0,0.0,209.0,498.0,"Pawnee County, Kansas",145,20,Pawnee County, Kansas,90.58772812185659,4.583991952866792,0.3017674953297888,0.0,0.0,3.0033050725678976,7.15620060353499
834,5560.0,5352.0,9.0,17.0,18.0,1.0,137.0,147.0,"Phillips County, Kansas",147,20,Phillips County, Kansas,96.2589928057554,0.1618705035971223,0.3057553956834532,0.3237410071942446,0.017985611510791366,2.4640287769784175,2.643884892086331
835,22338.0,20991.0,327.0,124.0,184.0,0.0,531.0,1089.0,"Pottawatomie County, Kansas",149,20,Pottawatomie County, Kansas,93.96991673381682,1.4638732205210852,0.5551078879040201,0.8237084788253201,0.0,2.3771152296535054,4.875100725221595
836,9758.0,9284.0,77.0,163.0,5.0,5.0,162.0,605.0,"Pratt County, Kansas",151,20,Pratt County, Kansas,95.14244722279156,0.7890961262553802,1.6704242672678826,0.05124000819840131,0.05124000819840131,1.6601762656282024,6.200040992006558
837,2553.0,2490.0,12.0,11.0,2.0,0.0,24.0,103.0,"Rawlins County, Kansas",153,20,Rawlins County, Kansas,97.53231492361927,0.4700352526439483,0.4308656482569526,0.07833920877399138,0.0,0.9400705052878966,4.034469251860556
838,64223.0,58596.0,1814.0,382.0,367.0,37.0,1829.0,5458.0,"Reno County, Kansas",155,20,Reno County, Kansas,91.23834140416984,2.8245332668981518,0.5948024850910111,0.5714463665664948,0.05761175902713981,2.847889385422668,8.498512993787273
839,4868.0,4744.0,0.0,9.0,29.0,0.0,86.0,67.0,"Republic County, Kansas",157,20,Republic County, Kansas,97.45275267050123,0.0,0.1848808545603944,0.5957271980279375,0.0,1.7666392769104355,1.3763352506162694
840,10050.0,9155.0,121.0,111.0,40.0,24.0,245.0,1074.0,"Rice County, Kansas",159,20,Rice County, Kansas,91.09452736318407,1.2039800995024874,1.1044776119402986,0.3980099502487562,0.23880597014925373,2.437810945273632,10.686567164179104
841,74478.0,62412.0,4752.0,397.0,3423.0,287.0,2698.0,5565.0,"Riley County, Kansas",161,20,Riley County, Kansas,83.79924272939661,6.380407637154597,0.5330433148043717,4.595988077016032,0.3853486935739413,3.622546255270013,7.4720051558849585
842,5174.0,4970.0,23.0,20.0,49.0,1.0,96.0,45.0,"Rooks County, Kansas",163,20,Rooks County, Kansas,96.05720912253575,0.4445303440278315,0.3865481252415926,0.9470429068419017,0.019327406262079627,1.8554310011596444,0.8697332817935832
843,3222.0,3118.0,29.0,21.0,0.0,0.0,51.0,34.0,"Rush County, Kansas",165,20,Rush County, Kansas,96.77219118559901,0.9000620732464307,0.6517690875232774,0.0,0.0,1.5828677839851024,1.0552451893234016
844,6959.0,6653.0,143.0,40.0,0.0,7.0,115.0,151.0,"Russell County, Kansas",167,20,Russell County, Kansas,95.60281649662308,2.0548929443885617,0.5747952291995977,0.0,0.10058916510992959,1.652536283948843,2.1698519902284814
845,55793.0,49138.0,1606.0,264.0,1344.0,29.0,1881.0,5772.0,"Saline County, Kansas",169,20,Saline County, Kansas,88.07198035595863,2.878497302528991,0.4731776387718889,2.4089043428387074,0.05197784668327569,3.371390676249709,10.345383829512663
846,4965.0,4819.0,0.0,50.0,20.0,0.0,56.0,853.0,"Scott County, Kansas",171,20,Scott County, Kansas,97.05941591137966,0.0,1.0070493454179255,0.4028197381671702,0.0,1.1278952668680766,17.180261832829807
847,503788.0,399555.0,46296.0,4247.0,20633.0,67.0,20225.0,67855.0,"Sedgwick County, Kansas",173,20,Sedgwick County, Kansas,79.31014633139336,9.189579743860513,0.8430133310043114,4.0955719469300575,0.013299244920482426,4.014585500250105,13.46895916536321
848,23319.0,13869.0,1091.0,185.0,658.0,0.0,884.0,13503.0,"Seward County, Kansas",175,20,Seward County, Kansas,59.475106136626785,4.678588275655046,0.7933444830395814,2.8217333504867277,0.0,3.790900124362108,57.90557056477551
849,178600.0,146429.0,14338.0,1584.0,2036.0,49.0,9330.0,20123.0,"Shawnee County, Kansas",177,20,Shawnee County, Kansas,81.98712206047033,8.027995520716685,0.8868980963045913,1.1399776035834266,0.027435610302351622,5.2239641657334825,11.267077267637179
850,2540.0,2436.0,8.0,44.0,0.0,0.0,49.0,89.0,"Sheridan County, Kansas",179,20,Sheridan County, Kansas,95.90551181102363,0.31496062992125984,1.7322834645669292,0.0,0.0,1.9291338582677164,3.503937007874016
851,6078.0,5667.0,130.0,0.0,21.0,0.0,57.0,712.0,"Sherman County, Kansas",181,20,Sherman County, Kansas,93.23790720631787,2.1388614675880224,0.0,0.3455083909180652,0.0,0.9378084896347483,11.7143797301744
852,3779.0,3652.0,20.0,0.0,7.0,0.0,97.0,35.0,"Smith County, Kansas",183,20,Smith County, Kansas,96.63932257210902,0.5292405398253507,0.0,0.18523418893887272,0.0,2.5668166181529504,0.9261709446943637
853,4363.0,4141.0,38.0,27.0,11.0,0.0,67.0,561.0,"Stafford County, Kansas",185,20,Stafford County, Kansas,94.91175796470318,0.8709603483841394,0.618840247536099,0.2521201008480403,0.0,1.5356406142562455,12.858125143250057
854,2187.0,1520.0,21.0,9.0,15.0,0.0,141.0,795.0,"Stanton County, Kansas",187,20,Stanton County, Kansas,69.5016003657979,0.9602194787379973,0.411522633744856,0.6858710562414266,0.0,6.447187928669409,36.35116598079561
855,5744.0,4443.0,22.0,40.0,28.0,7.0,164.0,1915.0,"Stevens County, Kansas",189,20,Stevens County, Kansas,77.35027855153204,0.383008356545961,0.6963788300835655,0.48746518105849584,0.12186629526462396,2.8551532033426184,33.339136490250695
856,23763.0,22466.0,47.0,450.0,44.0,31.0,579.0,1179.0,"Sumner County, Kansas",191,20,Sumner County, Kansas,94.54193494087447,0.1977864747717039,1.8937002903673779,0.18516180616925473,0.13045490889197492,2.436561040272693,4.9614947607625295
857,7947.0,7650.0,123.0,21.0,10.0,6.0,101.0,400.0,"Thomas County, Kansas",193,20,Thomas County, Kansas,96.26274065685165,1.5477538693846735,0.26425066062665153,0.12583364791745313,0.07550018875047187,1.2709198439662766,5.033345916698125
858,2959.0,2844.0,12.0,25.0,8.0,0.0,54.0,44.0,"Trego County, Kansas",195,20,Trego County, Kansas,96.11355187563366,0.4055424129773572,0.8448800270361609,0.27036160865157144,0.0,1.8249408583981073,1.486988847583643
859,7034.0,6796.0,40.0,4.0,11.0,0.0,173.0,220.0,"Wabaunsee County, Kansas",197,20,Wabaunsee County, Kansas,96.61643446118852,0.5686664771111744,0.05686664771111743,0.15638328120557293,0.0,2.459482513505829,3.127665624111459
860,1569.0,1556.0,2.0,7.0,3.0,0.0,1.0,63.0,"Wallace County, Kansas",199,20,Wallace County, Kansas,99.17144678138942,0.12746972594008923,0.44614404079031234,0.19120458891013384,0.0,0.06373486297004462,4.015296367112811
861,5717.0,5583.0,35.0,18.0,13.0,0.0,58.0,165.0,"Washington County, Kansas",201,20,Washington County, Kansas,97.65611334616058,0.6122092006297009,0.3148504460381319,0.2273919888053175,0.0,1.0145181039006472,2.8861290886828757
862,2220.0,2133.0,0.0,17.0,4.0,0.0,18.0,556.0,"Wichita County, Kansas",203,20,Wichita County, Kansas,96.08108108108108,0.0,0.7657657657657657,0.18018018018018017,0.0,0.8108108108108109,25.045045045045043
863,9177.0,8717.0,13.0,59.0,63.0,0.0,262.0,240.0,"Wilson County, Kansas",205,20,Wilson County, Kansas,94.9874686716792,0.14165849406124004,0.6429116268933203,0.6864988558352403,0.0,2.854963495695761,2.615233736515201
864,3246.0,3099.0,19.0,13.0,8.0,0.0,103.0,79.0,"Woodson County, Kansas",207,20,Woodson County, Kansas,95.4713493530499,0.5853357979051139,0.4004929143561306,0.24645717806531117,0.0,3.1731361675908807,2.4337646333949476
865,159466.0,98930.0,39631.0,1144.0,4934.0,210.0,4860.0,42801.0,"Wyandotte County, Kansas",209,20,Wyandotte County, Kansas,62.0383028357142,24.852319616720806,0.7173943034878908,3.094076480252844,0.1316895137521478,3.0476716039782774,26.840204181455608
866,19032.0,18061.0,520.0,12.0,48.0,0.0,288.0,342.0,"Adair County, Kentucky",001,21,Adair County, Kentucky,94.89806641445986,2.73224043715847,0.06305170239596469,0.25220680958385877,0.0,1.5132408575031526,1.7969735182849937
867,20219.0,19555.0,375.0,16.0,33.0,0.0,93.0,339.0,"Allen County, Kentucky",003,21,Allen County, Kentucky,96.71596023542213,1.8546911321034671,0.07913348830308126,0.16321281962510512,0.0,0.4599634007616598,1.6766407834215342
868,21664.0,20721.0,521.0,5.0,54.0,0.0,284.0,316.0,"Anderson County, Kentucky",005,21,Anderson County, Kentucky,95.64715657311669,2.404911373707533,0.023079763663220086,0.24926144756277696,0.0,1.310930576070901,1.4586410635155096
869,8274.0,7840.0,293.0,25.0,53.0,0.0,63.0,101.0,"Ballard County, Kentucky",007,21,Ballard County, Kentucky,94.75465313028765,3.541213439690597,0.30215131737974377,0.6405607928450568,0.0,0.7614213197969544,1.2206913222141649
870,42691.0,39908.0,1861.0,130.0,218.0,3.0,444.0,1204.0,"Barren County, Kentucky",009,21,Barren County, Kentucky,93.48106158206649,4.3592326251434725,0.3045138319552131,0.5106462720479726,0.007027242275889532,1.0400318568316507,2.8202665667236655
871,11870.0,11434.0,226.0,0.0,0.0,0.0,104.0,164.0,"Bath County, Kentucky",011,21,Bath County, Kentucky,96.32687447346251,1.9039595619208087,0.0,0.0,0.0,0.8761583824768323,1.3816343723673126
872,28234.0,26780.0,734.0,58.0,171.0,0.0,423.0,115.0,"Bell County, Kentucky",013,21,Bell County, Kentucky,94.85018063327902,2.5997024863639586,0.20542608202875964,0.6056527590847914,0.0,1.4981936672097471,0.4073103350570234
873,123030.0,113086.0,3760.0,356.0,2901.0,0.0,2049.0,4678.0,"Boone County, Kentucky",015,21,Boone County, Kentucky,91.91741851580916,3.056165162968382,0.28936031862147443,2.3579614728115095,0.0,1.6654474518410143,3.802324636267577
874,19972.0,17990.0,1438.0,26.0,10.0,0.0,154.0,1360.0,"Bourbon County, Kentucky",017,21,Bourbon County, Kentucky,90.07610654916883,7.20008011215702,0.13018225515722012,0.05007009813739235,0.0,0.7710795113158422,6.80953334668536
