,poverty_White,poverty_Black,poverty_AmerInd,poverty_Asian,poverty_NatHaw,poverty_Multi,poverty_Hisp,Name,Country,state,CountyName,StateName
1670,114355.0,204711.0,2207.0,28377.0,241.0,12734.0,83374.0,"Philadelphia County, Pennsylvania",101,42,Philadelphia , Pennsylvania
1671,4733.0,228.0,0.0,179.0,0.0,190.0,738.0,"Pike County, Pennsylvania",103,42,Pike , Pennsylvania
1672,2428.0,10.0,8.0,0.0,0.0,29.0,4.0,"Potter County, Pennsylvania",105,42,Potter , Pennsylvania
1673,17089.0,607.0,65.0,247.0,0.0,374.0,1424.0,"Schuylkill County, Pennsylvania",107,42,Schuylkill , Pennsylvania
1674,3949.0,10.0,0.0,118.0,0.0,60.0,53.0,"Snyder County, Pennsylvania",109,42,Snyder , Pennsylvania
1675,8921.0,108.0,2.0,108.0,0.0,63.0,123.0,"Somerset County, Pennsylvania",111,42,Somerset , Pennsylvania
1676,716.0,160.0,4.0,13.0,0.0,27.0,7.0,"Sullivan County, Pennsylvania",113,42,Sullivan , Pennsylvania
1677,5192.0,22.0,58.0,20.0,0.0,58.0,176.0,"Susquehanna County, Pennsylvania",115,42,Susquehanna , Pennsylvania
1678,5951.0,23.0,37.0,35.0,0.0,151.0,142.0,"Tioga County, Pennsylvania",117,42,Tioga , Pennsylvania
1679,3868.0,237.0,7.0,0.0,0.0,79.0,324.0,"Union County, Pennsylvania",119,42,Union , Pennsylvania
1680,8011.0,68.0,11.0,40.0,0.0,332.0,190.0,"Venango County, Pennsylvania",121,42,Venango , Pennsylvania
1681,4961.0,50.0,68.0,46.0,0.0,79.0,102.0,"Warren County, Pennsylvania",123,42,Warren , Pennsylvania
1682,18412.0,1489.0,30.0,187.0,0.0,1162.0,511.0,"Washington County, Pennsylvania",125,42,Washington , Pennsylvania
1683,5958.0,128.0,6.0,17.0,0.0,99.0,236.0,"Wayne County, Pennsylvania",127,42,Wayne , Pennsylvania
1684,31321.0,2795.0,61.0,496.0,0.0,1785.0,829.0,"Westmoreland County, Pennsylvania",129,42,Westmoreland , Pennsylvania
1685,3005.0,24.0,3.0,24.0,0.0,19.0,146.0,"Wyoming County, Pennsylvania",131,42,Wyoming , Pennsylvania
1686,31731.0,6137.0,83.0,558.0,8.0,2658.0,8901.0,"York County, Pennsylvania",133,42,York , Pennsylvania
1687,2855.0,39.0,31.0,53.0,0.0,55.0,186.0,"Bristol County, Rhode Island",001,44,Bristol , Rhode Island
1688,13219.0,183.0,32.0,362.0,0.0,580.0,893.0,"Kent County, Rhode Island",003,44,Kent , Rhode Island
1689,5335.0,527.0,118.0,18.0,0.0,364.0,560.0,"Newport County, Rhode Island",005,44,Newport , Rhode Island
1690,61612.0,16624.0,1410.0,4244.0,104.0,5239.0,43779.0,"Providence County, Rhode Island",007,44,Providence , Rhode Island
1691,9828.0,531.0,398.0,251.0,0.0,293.0,469.0,"Washington County, Rhode Island",009,44,Washington , Rhode Island
1692,2880.0,2637.0,0.0,1.0,0.0,73.0,27.0,"Abbeville County, South Carolina",001,45,Abbeville , South Carolina
1693,13824.0,12320.0,186.0,174.0,16.0,750.0,2684.0,"Aiken County, South Carolina",003,45,Aiken , South Carolina
1694,300.0,2597.0,0.0,0.0,0.0,0.0,51.0,"Allendale County, South Carolina",005,45,Allendale , South Carolina
1695,20451.0,9481.0,157.0,134.0,6.0,717.0,1286.0,"Anderson County, South Carolina",007,45,Anderson , South Carolina
1696,785.0,3240.0,0.0,0.0,0.0,19.0,64.0,"Bamberg County, South Carolina",009,45,Bamberg , South Carolina
1697,2016.0,3924.0,93.0,102.0,0.0,0.0,260.0,"Barnwell County, South Carolina",011,45,Barnwell , South Carolina
1698,9307.0,8034.0,11.0,166.0,14.0,620.0,3896.0,"Beaufort County, South Carolina",013,45,Beaufort , South Carolina
1699,13971.0,9878.0,447.0,385.0,0.0,999.0,3440.0,"Berkeley County, South Carolina",015,45,Berkeley , South Carolina
1700,716.0,1866.0,0.0,0.0,0.0,122.0,154.0,"Calhoun County, South Carolina",017,45,Calhoun , South Carolina
1701,29364.0,31719.0,119.0,516.0,35.0,1368.0,5954.0,"Charleston County, South Carolina",019,45,Charleston , South Carolina
1702,8371.0,3709.0,124.0,93.0,11.0,461.0,774.0,"Cherokee County, South Carolina",021,45,Cherokee , South Carolina
1703,3849.0,4198.0,0.0,0.0,9.0,88.0,98.0,"Chester County, South Carolina",023,45,Chester , South Carolina
1704,6361.0,5471.0,31.0,27.0,0.0,260.0,875.0,"Chesterfield County, South Carolina",025,45,Chesterfield , South Carolina
1705,2254.0,5912.0,0.0,29.0,0.0,128.0,423.0,"Clarendon County, South Carolina",027,45,Clarendon , South Carolina
1706,3378.0,4478.0,61.0,5.0,175.0,64.0,104.0,"Colleton County, South Carolina",029,45,Colleton , South Carolina
1707,6503.0,9534.0,82.0,38.0,0.0,505.0,233.0,"Darlington County, South Carolina",031,45,Darlington , South Carolina
1708,3053.0,5779.0,225.0,0.0,0.0,375.0,304.0,"Dillon County, South Carolina",033,45,Dillon , South Carolina
1709,7911.0,7681.0,156.0,150.0,0.0,480.0,1196.0,"Dorchester County, South Carolina",035,45,Dorchester , South Carolina
1710,2200.0,1937.0,15.0,0.0,0.0,89.0,487.0,"Edgefield County, South Carolina",037,45,Edgefield , South Carolina
1711,1316.0,3999.0,0.0,0.0,0.0,296.0,100.0,"Fairfield County, South Carolina",039,45,Fairfield , South Carolina
1712,8788.0,17803.0,95.0,53.0,0.0,609.0,773.0,"Florence County, South Carolina",041,45,Florence , South Carolina
1713,4635.0,7183.0,0.0,40.0,0.0,77.0,834.0,"Georgetown County, South Carolina",043,45,Georgetown , South Carolina
1714,42626.0,23923.0,192.0,1265.0,45.0,2106.0,13013.0,"Greenville County, South Carolina",045,45,Greenville , South Carolina
1715,7179.0,8007.0,1.0,84.0,0.0,439.0,2333.0,"Greenwood County, South Carolina",047,45,Greenwood , South Carolina
1716,1274.0,3092.0,0.0,0.0,0.0,17.0,82.0,"Hampton County, South Carolina",049,45,Hampton , South Carolina
1717,34037.0,13613.0,197.0,771.0,162.0,1432.0,5776.0,"Horry County, South Carolina",051,45,Horry , South Carolina
1718,2379.0,3203.0,0.0,0.0,0.0,154.0,1051.0,"Jasper County, South Carolina",053,45,Jasper , South Carolina
1719,5703.0,4824.0,40.0,81.0,0.0,163.0,604.0,"Kershaw County, South Carolina",055,45,Kershaw , South Carolina
1720,9117.0,6784.0,18.0,9.0,24.0,285.0,886.0,"Lancaster County, South Carolina",057,45,Lancaster , South Carolina
1721,7946.0,4415.0,0.0,69.0,0.0,264.0,1367.0,"Laurens County, South Carolina",059,45,Laurens , South Carolina
1722,843.0,3454.0,0.0,0.0,0.0,171.0,43.0,"Lee County, South Carolina",061,45,Lee , South Carolina
1723,24003.0,10346.0,163.0,528.0,7.0,1605.0,4645.0,"Lexington County, South Carolina",063,45,Lexington , South Carolina
1724,429.0,1434.0,6.0,0.0,0.0,12.0,1.0,"McCormick County, South Carolina",065,45,McCormick , South Carolina
1725,1954.0,7333.0,0.0,38.0,0.0,209.0,324.0,"Marion County, South Carolina",067,45,Marion , South Carolina
1726,2624.0,4839.0,457.0,0.0,0.0,143.0,88.0,"Marlboro County, South Carolina",069,45,Marlboro , South Carolina
1727,2256.0,3076.0,37.0,0.0,0.0,121.0,1066.0,"Newberry County, South Carolina",071,45,Newberry , South Carolina
1728,11787.0,1364.0,19.0,4.0,0.0,430.0,1445.0,"Oconee County, South Carolina",073,45,Oconee , South Carolina
1729,4265.0,16451.0,253.0,93.0,16.0,471.0,781.0,"Orangeburg County, South Carolina",075,45,Orangeburg , South Carolina
1730,18067.0,1883.0,109.0,782.0,0.0,481.0,1288.0,"Pickens County, South Carolina",077,45,Pickens , South Carolina
1731,19680.0,38405.0,75.0,1210.0,2.0,1548.0,4295.0,"Richland County, South Carolina",079,45,Richland , South Carolina
1732,1569.0,1944.0,6.0,0.0,0.0,14.0,1234.0,"Saluda County, South Carolina",081,45,Saluda , South Carolina
1733,30029.0,16608.0,221.0,880.0,18.0,1972.0,6106.0,"Spartanburg County, South Carolina",083,45,Spartanburg , South Carolina
1734,5478.0,12952.0,108.0,156.0,0.0,600.0,960.0,"Sumter County, South Carolina",085,45,Sumter , South Carolina
1735,2412.0,2636.0,22.0,0.0,0.0,242.0,52.0,"Union County, South Carolina",087,45,Union , South Carolina
1736,1420.0,7545.0,5.0,11.0,0.0,128.0,147.0,"Williamsburg County, South Carolina",089,45,Williamsburg , South Carolina
1737,20172.0,10660.0,539.0,148.0,0.0,983.0,2497.0,"York County, South Carolina",091,45,York , South Carolina
1738,191.0,0.0,7.0,0.0,0.0,0.0,22.0,"Aurora County, South Dakota",003,46,Aurora , South Dakota
1739,2886.0,26.0,82.0,529.0,0.0,9.0,1061.0,"Beadle County, South Dakota",005,46,Beadle , South Dakota
1740,69.0,29.0,963.0,0.0,0.0,268.0,32.0,"Bennett County, South Dakota",007,46,Bennett , South Dakota
1741,704.0,6.0,8.0,4.0,0.0,6.0,0.0,"Bon Homme County, South Dakota",009,46,Bon Homme , South Dakota
1742,4382.0,52.0,160.0,260.0,0.0,78.0,208.0,"Brookings County, South Dakota",011,46,Brookings , South Dakota
1743,3185.0,0.0,254.0,101.0,0.0,84.0,223.0,"Brown County, South Dakota",013,46,Brown , South Dakota
1744,673.0,0.0,139.0,0.0,0.0,9.0,6.0,"Brule County, South Dakota",015,46,Brule , South Dakota
1745,38.0,0.0,565.0,0.0,39.0,42.0,0.0,"Buffalo County, South Dakota",017,46,Buffalo , South Dakota
1746,1021.0,5.0,25.0,0.0,0.0,67.0,40.0,"Butte County, South Dakota",019,46,Butte , South Dakota
1747,156.0,0.0,25.0,0.0,0.0,4.0,0.0,"Campbell County, South Dakota",021,46,Campbell , South Dakota
1748,518.0,0.0,1559.0,10.0,0.0,100.0,72.0,"Charles Mix County, South Dakota",023,46,Charles Mix , South Dakota
1749,487.0,31.0,29.0,0.0,0.0,2.0,30.0,"Clark County, South Dakota",025,46,Clark , South Dakota
1750,2882.0,70.0,158.0,72.0,0.0,75.0,127.0,"Clay County, South Dakota",027,46,Clay , South Dakota
1751,2522.0,31.0,268.0,0.0,0.0,37.0,84.0,"Codington County, South Dakota",029,46,Codington , South Dakota
1752,109.0,4.0,1677.0,0.0,0.0,8.0,22.0,"Corson County, South Dakota",031,46,Corson , South Dakota
1753,674.0,0.0,74.0,0.0,0.0,28.0,73.0,"Custer County, South Dakota",033,46,Custer , South Dakota
1754,2174.0,0.0,34.0,0.0,0.0,74.0,41.0,"Davison County, South Dakota",035,46,Davison , South Dakota
1755,859.0,0.0,339.0,12.0,0.0,16.0,36.0,"Day County, South Dakota",037,46,Day , South Dakota
1756,225.0,0.0,0.0,0.0,0.0,0.0,12.0,"Deuel County, South Dakota",039,46,Deuel , South Dakota
1757,70.0,0.0,1621.0,0.0,0.0,21.0,140.0,"Dewey County, South Dakota",041,46,Dewey , South Dakota
1758,363.0,0.0,19.0,1.0,0.0,5.0,0.0,"Douglas County, South Dakota",043,46,Douglas , South Dakota
1759,425.0,0.0,35.0,0.0,0.0,0.0,0.0,"Edmunds County, South Dakota",045,46,Edmunds , South Dakota
1760,941.0,22.0,199.0,0.0,0.0,24.0,0.0,"Fall River County, South Dakota",047,46,Fall River , South Dakota
1761,316.0,0.0,12.0,0.0,0.0,0.0,73.0,"Faulk County, South Dakota",049,46,Faulk , South Dakota
1762,627.0,18.0,43.0,1.0,0.0,6.0,8.0,"Grant County, South Dakota",051,46,Grant , South Dakota
1763,539.0,4.0,207.0,0.0,0.0,52.0,43.0,"Gregory County, South Dakota",053,46,Gregory , South Dakota
1764,229.0,0.0,80.0,0.0,0.0,2.0,0.0,"Haakon County, South Dakota",055,46,Haakon , South Dakota
1765,317.0,5.0,16.0,0.0,0.0,17.0,27.0,"Hamlin County, South Dakota",057,46,Hamlin , South Dakota
1766,330.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hand County, South Dakota",059,46,Hand , South Dakota
1767,426.0,20.0,45.0,4.0,0.0,4.0,18.0,"Hanson County, South Dakota",061,46,Hanson , South Dakota
1768,188.0,5.0,6.0,7.0,0.0,2.0,0.0,"Harding County, South Dakota",063,46,Harding , South Dakota
1769,724.0,83.0,481.0,128.0,0.0,259.0,179.0,"Hughes County, South Dakota",065,46,Hughes , South Dakota
1770,882.0,0.0,58.0,0.0,0.0,0.0,20.0,"Hutchinson County, South Dakota",067,46,Hutchinson , South Dakota
1771,78.0,0.0,39.0,0.0,0.0,0.0,0.0,"Hyde County, South Dakota",069,46,Hyde , South Dakota
1772,136.0,0.0,708.0,15.0,0.0,4.0,3.0,"Jackson County, South Dakota",071,46,Jackson , South Dakota
1773,211.0,0.0,0.0,0.0,0.0,0.0,36.0,"Jerauld County, South Dakota",073,46,Jerauld , South Dakota
1774,58.0,0.0,14.0,0.0,0.0,0.0,0.0,"Jones County, South Dakota",075,46,Jones , South Dakota
1775,424.0,22.0,0.0,0.0,0.0,16.0,52.0,"Kingsbury County, South Dakota",077,46,Kingsbury , South Dakota
1776,1550.0,0.0,0.0,0.0,0.0,50.0,116.0,"Lake County, South Dakota",079,46,Lake , South Dakota
1777,3020.0,35.0,304.0,17.0,0.0,112.0,151.0,"Lawrence County, South Dakota",081,46,Lawrence , South Dakota
1778,1980.0,96.0,31.0,28.0,0.0,32.0,95.0,"Lincoln County, South Dakota",083,46,Lincoln , South Dakota
1779,111.0,0.0,582.0,0.0,0.0,24.0,9.0,"Lyman County, South Dakota",085,46,Lyman , South Dakota
1780,393.0,11.0,19.0,0.0,0.0,0.0,41.0,"McCook County, South Dakota",087,46,McCook , South Dakota
1781,385.0,0.0,109.0,0.0,0.0,0.0,25.0,"McPherson County, South Dakota",089,46,McPherson , South Dakota
1782,375.0,2.0,140.0,4.0,0.0,163.0,184.0,"Marshall County, South Dakota",091,46,Marshall , South Dakota
1783,2103.0,0.0,114.0,0.0,11.0,214.0,102.0,"Meade County, South Dakota",093,46,Meade , South Dakota
1784,163.0,0.0,583.0,0.0,0.0,24.0,14.0,"Mellette County, South Dakota",095,46,Mellette , South Dakota
1785,249.0,0.0,0.0,0.0,0.0,2.0,0.0,"Miner County, South Dakota",097,46,Miner , South Dakota
1786,12441.0,2755.0,2645.0,402.0,0.0,954.0,1535.0,"Minnehaha County, South Dakota",099,46,Minnehaha , South Dakota
1787,567.0,0.0,168.0,21.0,0.0,157.0,52.0,"Moody County, South Dakota",101,46,Moody , South Dakota
1788,7693.0,250.0,3568.0,185.0,0.0,1200.0,970.0,"Pennington County, South Dakota",103,46,Pennington , South Dakota
1789,379.0,0.0,25.0,0.0,0.0,9.0,4.0,"Perkins County, South Dakota",105,46,Perkins , South Dakota
1790,259.0,0.0,2.0,14.0,0.0,0.0,8.0,"Potter County, South Dakota",107,46,Potter , South Dakota
1791,536.0,27.0,1453.0,0.0,0.0,121.0,53.0,"Roberts County, South Dakota",109,46,Roberts , South Dakota
1792,288.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sanborn County, South Dakota",111,46,Sanborn , South Dakota
1793,132.0,0.0,7079.0,0.0,0.0,60.0,45.0,"Shannon County, South Dakota",113,46,Shannon , South Dakota
1794,697.0,0.0,43.0,0.0,0.0,15.0,0.0,"Spink County, South Dakota",115,46,Spink , South Dakota
1795,182.0,0.0,109.0,0.0,0.0,7.0,7.0,"Stanley County, South Dakota",117,46,Stanley , South Dakota
1796,60.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sully County, South Dakota",119,46,Sully , South Dakota
1797,54.0,9.0,3990.0,0.0,0.0,406.0,141.0,"Todd County, South Dakota",121,46,Todd , South Dakota
1798,612.0,0.0,413.0,0.0,0.0,214.0,0.0,"Tripp County, South Dakota",123,46,Tripp , South Dakota
1799,743.0,3.0,25.0,0.0,0.0,37.0,76.0,"Turner County, South Dakota",125,46,Turner , South Dakota
1800,615.0,0.0,8.0,0.0,0.0,22.0,28.0,"Union County, South Dakota",127,46,Union , South Dakota
1801,421.0,17.0,139.0,0.0,0.0,0.0,17.0,"Walworth County, South Dakota",129,46,Walworth , South Dakota
1802,2313.0,161.0,214.0,2.0,0.0,166.0,34.0,"Yankton County, South Dakota",135,46,Yankton , South Dakota
1803,53.0,4.0,1049.0,0.0,0.0,22.0,46.0,"Ziebach County, South Dakota",137,46,Ziebach , South Dakota
1804,11494.0,599.0,27.0,0.0,0.0,507.0,495.0,"Anderson County, Tennessee",001,47,Anderson , Tennessee
1805,7380.0,496.0,129.0,79.0,0.0,704.0,1858.0,"Bedford County, Tennessee",003,47,Bedford , Tennessee
1806,3323.0,134.0,14.0,40.0,0.0,3.0,148.0,"Benton County, Tennessee",005,47,Benton , Tennessee
1807,2547.0,15.0,6.0,0.0,0.0,27.0,40.0,"Bledsoe County, Tennessee",007,47,Bledsoe , Tennessee
1808,16033.0,698.0,42.0,277.0,0.0,517.0,1064.0,"Blount County, Tennessee",009,47,Blount , Tennessee
1809,17223.0,1133.0,57.0,208.0,0.0,479.0,2299.0,"Bradley County, Tennessee",011,47,Bradley , Tennessee
1810,8793.0,70.0,29.0,30.0,0.0,57.0,143.0,"Campbell County, Tennessee",013,47,Campbell , Tennessee
1811,2330.0,40.0,3.0,9.0,0.0,19.0,71.0,"Cannon County, Tennessee",015,47,Cannon , Tennessee
1812,3819.0,1016.0,62.0,7.0,0.0,290.0,346.0,"Carroll County, Tennessee",017,47,Carroll , Tennessee
1813,12456.0,297.0,37.0,10.0,0.0,216.0,219.0,"Carter County, Tennessee",019,47,Carter , Tennessee
1814,5556.0,152.0,8.0,0.0,0.0,143.0,215.0,"Cheatham County, Tennessee",021,47,Cheatham , Tennessee
1815,2510.0,617.0,42.0,10.0,0.0,50.0,139.0,"Chester County, Tennessee",023,47,Chester , Tennessee
1816,6965.0,51.0,58.0,27.0,12.0,199.0,138.0,"Claiborne County, Tennessee",025,47,Claiborne , Tennessee
1817,1567.0,77.0,29.0,0.0,0.0,6.0,28.0,"Clay County, Tennessee",027,47,Clay , Tennessee
1818,9382.0,115.0,27.0,0.0,0.0,222.0,216.0,"Cocke County, Tennessee",029,47,Cocke , Tennessee
1819,9492.0,395.0,19.0,185.0,0.0,705.0,901.0,"Coffee County, Tennessee",031,47,Coffee , Tennessee
1820,1748.0,400.0,0.0,2.0,0.0,161.0,482.0,"Crockett County, Tennessee",033,47,Crockett , Tennessee
1821,8789.0,1.0,55.0,15.0,0.0,305.0,677.0,"Cumberland County, Tennessee",035,47,Cumberland , Tennessee
1822,51371.0,48344.0,288.0,3049.0,38.0,3699.0,20999.0,"Davidson County, Tennessee",037,47,Davidson , Tennessee
1823,2341.0,71.0,0.0,2.0,0.0,56.0,162.0,"Decatur County, Tennessee",039,47,Decatur , Tennessee
1824,3265.0,114.0,28.0,0.0,0.0,12.0,405.0,"DeKalb County, Tennessee",041,47,DeKalb , Tennessee
1825,6391.0,309.0,14.0,26.0,0.0,422.0,458.0,"Dickson County, Tennessee",043,47,Dickson , Tennessee
1826,4427.0,1402.0,0.0,38.0,0.0,100.0,233.0,"Dyer County, Tennessee",045,47,Dyer , Tennessee
1827,2610.0,2555.0,5.0,10.0,0.0,16.0,402.0,"Fayette County, Tennessee",047,47,Fayette , Tennessee
1828,4259.0,0.0,25.0,0.0,0.0,82.0,83.0,"Fentress County, Tennessee",049,47,Fentress , Tennessee
1829,5319.0,194.0,17.0,0.0,0.0,491.0,339.0,"Franklin County, Tennessee",051,47,Franklin , Tennessee
1830,5989.0,3106.0,6.0,12.0,0.0,280.0,345.0,"Gibson County, Tennessee",053,47,Gibson , Tennessee
1831,3791.0,1016.0,10.0,19.0,23.0,136.0,70.0,"Giles County, Tennessee",055,47,Giles , Tennessee
1832,4500.0,58.0,0.0,0.0,0.0,157.0,169.0,"Grainger County, Tennessee",057,47,Grainger , Tennessee
1833,13489.0,473.0,3.0,55.0,0.0,493.0,1156.0,"Greene County, Tennessee",059,47,Greene , Tennessee
1834,2989.0,5.0,34.0,0.0,6.0,771.0,63.0,"Grundy County, Tennessee",061,47,Grundy , Tennessee
1835,11381.0,704.0,33.0,0.0,0.0,430.0,3201.0,"Hamblen County, Tennessee",063,47,Hamblen , Tennessee
1836,29596.0,20256.0,168.0,563.0,0.0,1509.0,5056.0,"Hamilton County, Tennessee",065,47,Hamilton , Tennessee
1837,1772.0,2.0,19.0,0.0,0.0,23.0,0.0,"Hancock County, Tennessee",067,47,Hancock , Tennessee
1838,2304.0,3562.0,33.0,0.0,0.0,86.0,144.0,"Hardeman County, Tennessee",069,47,Hardeman , Tennessee
1839,801.0,7578.0,22.0,28.0,0.0,21.0,171.0,"Sunflower County, Mississippi",133,28,Sunflower , Mississippi
1840,683.0,2492.0,0.0,0.0,0.0,9.0,21.0,"Tallahatchie County, Mississippi",135,28,Tallahatchie , Mississippi
1841,1897.0,2388.0,0.0,0.0,0.0,63.0,279.0,"Tate County, Mississippi",137,28,Tate , Mississippi
1842,3806.0,1357.0,33.0,48.0,0.0,127.0,369.0,"Tippah County, Mississippi",139,28,Tippah , Mississippi
1843,2913.0,159.0,0.0,21.0,0.0,51.0,133.0,"Tishomingo County, Mississippi",141,28,Tishomingo , Mississippi
1844,433.0,2494.0,0.0,52.0,0.0,0.0,137.0,"Tunica County, Mississippi",143,28,Tunica , Mississippi
1845,4804.0,1211.0,37.0,0.0,0.0,171.0,895.0,"Union County, Mississippi",145,28,Union , Mississippi
1846,1180.0,2437.0,0.0,11.0,0.0,0.0,142.0,"Walthall County, Mississippi",147,28,Walthall , Mississippi
1847,2514.0,8293.0,0.0,17.0,0.0,117.0,216.0,"Warren County, Mississippi",149,28,Warren , Mississippi
1848,2574.0,15706.0,36.0,10.0,0.0,102.0,159.0,"Washington County, Mississippi",151,28,Washington , Mississippi
1849,2097.0,3804.0,0.0,0.0,0.0,14.0,90.0,"Wayne County, Mississippi",153,28,Wayne , Mississippi
1850,1248.0,935.0,0.0,0.0,0.0,58.0,4.0,"Webster County, Mississippi",155,28,Webster , Mississippi
1851,313.0,2092.0,0.0,0.0,0.0,0.0,0.0,"Wilkinson County, Mississippi",157,28,Wilkinson , Mississippi
1852,1644.0,3917.0,0.0,0.0,0.0,7.0,40.0,"Winston County, Mississippi",159,28,Winston , Mississippi
1853,1230.0,1467.0,20.0,0.0,0.0,5.0,62.0,"Yalobusha County, Mississippi",161,28,Yalobusha , Mississippi
1854,1732.0,7053.0,0.0,0.0,0.0,74.0,13.0,"Yazoo County, Mississippi",163,28,Yazoo , Mississippi
1855,5255.0,119.0,94.0,276.0,0.0,148.0,272.0,"Adair County, Missouri",001,29,Adair , Missouri
1856,1552.0,15.0,0.0,0.0,0.0,23.0,37.0,"Andrew County, Missouri",003,29,Andrew , Missouri
1857,620.0,1.0,0.0,5.0,0.0,6.0,6.0,"Atchison County, Missouri",005,29,Atchison , Missouri
1858,3510.0,238.0,0.0,18.0,0.0,240.0,169.0,"Audrain County, Missouri",007,29,Audrain , Missouri
1859,5952.0,1.0,40.0,276.0,0.0,276.0,1180.0,"Barry County, Missouri",009,29,Barry , Missouri
1860,2325.0,2.0,7.0,59.0,0.0,162.0,188.0,"Barton County, Missouri",011,29,Barton , Missouri
1861,3145.0,39.0,39.0,5.0,0.0,48.0,99.0,"Bates County, Missouri",013,29,Bates , Missouri
1862,3451.0,11.0,13.0,0.0,0.0,197.0,12.0,"Benton County, Missouri",015,29,Benton , Missouri
1863,2669.0,10.0,9.0,0.0,0.0,12.0,77.0,"Bollinger County, Missouri",017,29,Bollinger , Missouri
1864,22948.0,4816.0,42.0,1990.0,14.0,1838.0,946.0,"Boone County, Missouri",019,29,Boone , Missouri
1865,12209.0,1151.0,153.0,39.0,77.0,1092.0,1132.0,"Buchanan County, Missouri",021,29,Buchanan , Missouri
1866,6889.0,473.0,41.0,15.0,0.0,483.0,278.0,"Butler County, Missouri",023,29,Butler , Missouri
1867,1267.0,9.0,1.0,11.0,0.0,26.0,29.0,"Caldwell County, Missouri",025,29,Caldwell , Missouri
1868,5408.0,198.0,13.0,5.0,0.0,263.0,112.0,"Callaway County, Missouri",027,29,Callaway , Missouri
1869,6663.0,38.0,85.0,203.0,0.0,107.0,772.0,"Camden County, Missouri",029,29,Camden , Missouri
1870,8725.0,2958.0,33.0,286.0,93.0,532.0,499.0,"Cape Girardeau County, Missouri",031,29,Cape Girardeau , Missouri
1871,1129.0,35.0,0.0,6.0,0.0,43.0,17.0,"Carroll County, Missouri",033,29,Carroll , Missouri
1872,1307.0,33.0,69.0,0.0,0.0,17.0,28.0,"Carter County, Missouri",035,29,Carter , Missouri
1873,8475.0,381.0,123.0,12.0,0.0,400.0,967.0,"Cass County, Missouri",037,29,Cass , Missouri
1874,3050.0,1.0,0.0,13.0,33.0,73.0,15.0,"Cedar County, Missouri",039,29,Cedar , Missouri
1875,1128.0,106.0,0.0,5.0,0.0,21.0,12.0,"Chariton County, Missouri",041,29,Chariton , Missouri
1876,7598.0,136.0,133.0,32.0,0.0,451.0,347.0,"Christian County, Missouri",043,29,Christian , Missouri
1877,1046.0,12.0,0.0,0.0,0.0,42.0,33.0,"Clark County, Missouri",045,29,Clark , Missouri
1878,15455.0,2990.0,115.0,589.0,182.0,1149.0,2464.0,"Clay County, Missouri",047,29,Clay , Missouri
1879,1775.0,73.0,61.0,9.0,34.0,18.0,21.0,"Clinton County, Missouri",049,29,Clinton , Missouri
1880,6013.0,2771.0,53.0,53.0,35.0,377.0,533.0,"Cole County, Missouri",051,29,Cole , Missouri
1881,2306.0,187.0,2.0,0.0,0.0,137.0,21.0,"Cooper County, Missouri",053,29,Cooper , Missouri
1882,5374.0,17.0,53.0,0.0,2.0,37.0,174.0,"Crawford County, Missouri",055,29,Crawford , Missouri
1883,1562.0,12.0,2.0,0.0,0.0,85.0,87.0,"Dade County, Missouri",057,29,Dade , Missouri
1884,3382.0,4.0,29.0,0.0,0.0,249.0,41.0,"Dallas County, Missouri",059,29,Dallas , Missouri
1885,1265.0,0.0,5.0,0.0,0.0,26.0,27.0,"Daviess County, Missouri",061,29,Daviess , Missouri
1886,980.0,26.0,1.0,2.0,0.0,3.0,81.0,"DeKalb County, Missouri",063,29,DeKalb , Missouri
1887,2950.0,0.0,42.0,55.0,0.0,48.0,64.0,"Dent County, Missouri",065,29,Dent , Missouri
1888,2845.0,0.0,0.0,0.0,0.0,7.0,45.0,"Douglas County, Missouri",067,29,Douglas , Missouri
1889,6546.0,1135.0,13.0,0.0,0.0,229.0,928.0,"Dunklin County, Missouri",069,29,Dunklin , Missouri
1890,11968.0,288.0,27.0,36.0,0.0,40.0,348.0,"Franklin County, Missouri",071,29,Franklin , Missouri
1891,2135.0,13.0,0.0,17.0,0.0,63.0,110.0,"Gasconade County, Missouri",073,29,Gasconade , Missouri
1892,1010.0,29.0,2.0,7.0,0.0,18.0,0.0,"Gentry County, Missouri",075,29,Gentry , Missouri
1893,44512.0,2592.0,241.0,1327.0,99.0,1826.0,2763.0,"Greene County, Missouri",077,29,Greene , Missouri
1894,1649.0,45.0,15.0,4.0,0.0,31.0,67.0,"Grundy County, Missouri",079,29,Grundy , Missouri
1895,1284.0,25.0,3.0,0.0,1.0,12.0,9.0,"Harrison County, Missouri",081,29,Harrison , Missouri
1896,3761.0,43.0,60.0,6.0,0.0,92.0,67.0,"Henry County, Missouri",083,29,Henry , Missouri
1897,2073.0,2.0,42.0,45.0,0.0,65.0,5.0,"Hickory County, Missouri",085,29,Hickory , Missouri
1898,538.0,1.0,7.0,6.0,0.0,4.0,3.0,"Holt County, Missouri",087,29,Holt , Missouri
1899,1495.0,43.0,5.0,2.0,0.0,86.0,39.0,"Howard County, Missouri",089,29,Howard , Missouri
