State,County,Value,Gender,Race/Ethnicity,Lat,Lng,Fast Food Count
SC,Chesterfield County,461.1,Overall,Overall,34.639985,-80.16151,20
TX,Delta County,460.4,Overall,Overall,33.388888,-95.66343,20
VA,Dickenson County,460.3,Overall,Overall,37.12334,-82.344193,20
MO,Clark County,460.1,Overall,Overall,40.410964,-91.743124,18
OK,Custer County,459.7,Overall,Overall,35.64204,-98.995475,20
GA,Ben Hill County,459.6,Overall,Overall,31.759115,-83.217967,20
TX,Lamar County,459.6,Overall,Overall,33.671811,-95.56629,20
VA,Bristol City,459.3,Overall,Overall,36.604537,-82.188458,20
PA,McKean County,459.1,Overall,Overall,41.811265,-78.570511,18
MS,Issaquena County,458.7,Overall,Overall,32.752855,-90.982957,6
KY,Bath County,458.3,Overall,Overall,38.148313,-83.751394,20
MI,Arenac County,458.1,Overall,Overall,44.069941,-83.893857,20
MI,St. Clair County,458.1,Overall,Overall,42.954748,-82.684832,20
MO,Carter County,457.4,Overall,Overall,36.943745,-90.973033,12
AR,Dallas County,457.3,Overall,Overall,33.977813,-92.650098,6
TN,Weakley County,456.9,Overall,Overall,36.299291,-88.71414,20
TX,Gray County,456.9,Overall,Overall,35.403598,-100.813885,20
MS,Mississippi,456.7,Overall,Overall,32.7577,-89.6646,15
LA,Iberia Parish,456.6,Overall,Overall,29.904679,-91.722484,20
AL,Elmore County,456.5,Overall,Overall,32.599774,-86.150224,20
NV,Eureka County,456.2,Overall,Overall,39.979232,-116.257265,0
KY,Marshall County,456.1,Overall,Overall,36.88854,-88.338717,20
VA,Danville City,455.9,Overall,Overall,36.585482,-79.404066,20
GA,Pierce County,455.7,Overall,Overall,31.361269,-82.207948,20
TX,Ward County,455.6,Overall,Overall,31.514446,-103.100004,14
LA,St. John the Baptist Parish,455.3,Overall,Overall,30.107247,-90.532928,20
GA,Marion County,455.3,Overall,Overall,32.351383,-84.522681,20
AR,Hempstead County,455.3,Overall,Overall,33.738956,-93.659847,17
OK,Delaware County,455.2,Overall,Overall,36.414166,-94.804232,20
MS,Leake County,455.1,Overall,Overall,32.754809,-89.523117,16
TX,Shelby County,455.0,Overall,Overall,31.794184,-94.142352,16
OK,Beckham County,454.7,Overall,Overall,35.270829,-99.677704,20
MO,Vernon County,454.7,Overall,Overall,37.848993,-94.34679,19
TX,Trinity County,454.6,Overall,Overall,31.092163,-95.136108,19
TX,Montague County,454.4,Overall,Overall,33.677183,-97.721643,20
KY,Nicholas County,454.4,Overall,Overall,38.332434,-84.024817,14
TN,Lincoln County,454.3,Overall,Overall,35.147572,-86.580284,20
OK,Rogers County,454.3,Overall,Overall,36.378361,-95.606173,20
GA,Candler County,454.3,Overall,Overall,32.399598,-82.070659,20
TX,Collingsworth County,454.3,Overall,Overall,34.963311,-100.268348,18
IL,Edgar County,454.1,Overall,Overall,39.681843,-87.748539,20
TN,Polk County,453.7,Overall,Overall,35.121457,-84.519986,20
AL,Clarke County,453.5,Overall,Overall,31.685276,-87.828202,20
MO,Stoddard County,453.5,Overall,Overall,36.857266,-89.949972,20
AL,Coosa County,453.4,Overall,Overall,32.940608,-86.246358,20
MO,Carroll County,453.2,Overall,Overall,39.428229,-93.514319,8
GA,Emanuel County,453.1,Overall,Overall,32.585695,-82.302058,20
GA,Meriwether County,452.5,Overall,Overall,33.035668,-84.681279,20
WV,Lewis County,452.3,Overall,Overall,38.995666,-80.505332,20
SC,Williamsburg County,452.0,Overall,Overall,33.622287,-79.721277,20
NC,Richmond County,451.9,Overall,Overall,35.00261,-79.740578,20
NM,Luna County,451.9,Overall,Overall,32.183179,-107.738146,20
TN,Van Buren County,451.8,Overall,Overall,35.708827,-85.438277,20
MI,Lapeer County,451.7,Overall,Overall,43.093343,-83.219199,20
TN,Giles County,451.7,Overall,Overall,35.212311,-87.028175,20
AR,Greene County,451.3,Overall,Overall,36.123343,-90.556859,20
SC,Fairfield County,450.9,Overall,Overall,34.388435,-81.115419,20
GA,Tift County,450.8,Overall,Overall,31.457061,-83.522379,20
SC,Florence County,450.4,Overall,Overall,34.024169,-79.703819,20
AZ,Mohave County,450.3,Overall,Overall,35.704508,-113.749417,1
IN,Pulaski County,450.0,Overall,Overall,41.045789,-86.70382,7
AR,Newton County,450.0,Overall,Overall,35.922808,-93.213282,20
AL,Limestone County,449.9,Overall,Overall,34.816826,-86.981625,20
MO,Johnson County,449.2,Overall,Overall,38.742992,-93.811285,20
KY,Martin County,448.9,Overall,Overall,37.801471,-82.519337,20
MO,Morgan County,448.8,Overall,Overall,38.425674,-92.890221,20
MO,Sullivan County,448.6,Overall,Overall,40.208838,-93.115716,5
OK,Pottawatomie County,448.6,Overall,Overall,35.21083,-96.946751,20
MI,Montmorency County,448.5,Overall,Overall,45.03113,-84.125769,5
TX,Brooks County,448.4,Overall,Overall,27.037142,-98.227611,9
TX,Jack County,448.4,Overall,Overall,33.235266,-98.170181,6
SD,Dewey County,448.4,Overall,Overall,45.160311,-100.875854,5
AR,Craighead County,448.3,Overall,Overall,35.836031,-90.634215,20
TX,Van Zandt County,448.0,Overall,Overall,32.569053,-95.835594,20
AR,Columbia County,447.9,Overall,Overall,33.215657,-93.214813,16
AR,Logan County,447.7,Overall,Overall,35.218673,-93.710494,20
KY,Morgan County,447.5,Overall,Overall,37.926682,-83.260726,20
OK,Roger Mills County,447.3,Overall,Overall,35.690059,-99.693691,20
AR,Ouachita County,447.2,Overall,Overall,33.601272,-92.876293,10
OH,Mercer County,447.1,Overall,Overall,40.539938,-84.619301,20
MO,Phelps County,447.0,Overall,Overall,37.878419,-91.801915,20
AR,Conway County,447.0,Overall,Overall,35.265569,-92.695946,20
AR,Johnson County,446.9,Overall,Overall,35.570362,-93.450692,20
AR,Sevier County,446.9,Overall,Overall,33.998542,-94.235148,8
KY,Carter County,446.8,Overall,Overall,38.323515,-83.051613,20
MS,Marion County,446.8,Overall,Overall,31.236096,-89.819937,16
GA,Baldwin County,446.7,Overall,Overall,33.064364,-83.243471,20
OK,Oklahoma,446.4,Overall,Overall,35.5848,-97.5098,20
TN,McMinn County,446.4,Overall,Overall,35.428043,-84.613832,20
MO,Stone County,446.4,Overall,Overall,36.74135,-93.466578,20
KY,Knox County,446.2,Overall,Overall,36.894533,-83.859145,20
AL,Mobile County,446.2,Overall,Overall,30.801931,-88.209318,20
OK,Kiowa County,445.8,Overall,Overall,34.916913,-98.979899,16
TN,Overton County,445.6,Overall,Overall,36.349371,-85.281856,20
AL,Geneva County,445.3,Overall,Overall,31.100302,-85.833243,20
KY,Greenup County,445.2,Overall,Overall,38.543398,-82.925913,20
NY,Niagara County,445.1,Overall,Overall,43.197322,-78.744127,20
MO,Shannon County,445.0,Overall,Overall,37.156786,-91.411875,8
MO,Bollinger County,444.6,Overall,Overall,37.326807,-90.030059,18
TX,Sabine County,444.5,Overall,Overall,31.345641,-93.850026,14
AR,Washington County,444.3,Overall,Overall,35.983532,-94.211027,20
OK,Harmon County,444.3,Overall,Overall,34.742967,-99.84181,14
KY,Simpson County,444.0,Overall,Overall,36.745109,-86.586927,20
LA,Grant Parish,443.9,Overall,Overall,31.602879,-92.551244,20
VA,Wythe County,443.9,Overall,Overall,36.917991,-81.080066,20
TX,Armstrong County,443.8,Overall,Overall,34.965465,-101.357628,6
AR,Montgomery County,443.8,Overall,Overall,34.544222,-93.652004,7
MS,Kemper County,443.6,Overall,Overall,32.756141,-88.641568,3
OK,McClain County,443.2,Overall,Overall,35.015473,-97.44595,20
AL,Winston County,442.8,Overall,Overall,34.155045,-87.372984,20
MO,Lafayette County,442.7,Overall,Overall,39.065427,-93.79324,20
TX,Hunt County,442.6,Overall,Overall,33.127424,-96.078751,20
TX,Jasper County,442.6,Overall,Overall,30.747838,-94.023567,18
SC,Chester County,442.6,Overall,Overall,34.686555,-81.159992,20
AL,Lowndes County,442.5,Overall,Overall,32.160667,-86.649084,20
NE,Hooker County,442.3,Overall,Overall,41.911031,-101.136767,1
TX,Stephens County,442.3,Overall,Overall,32.737809,-98.833384,10
TX,Kaufman County,442.1,Overall,Overall,32.605661,-96.286922,20
TX,Donley County,442.0,Overall,Overall,34.964522,-100.813885,15
TN,White County,441.9,Overall,Overall,35.931484,-85.452115,20
GA,Berrien County,441.6,Overall,Overall,31.274432,-83.227303,20
FL,Madison County,441.5,Overall,Overall,30.446959,-83.467571,18
AR,Prairie County,441.5,Overall,Overall,34.836725,-91.548261,20
GA,Long County,441.4,Overall,Overall,31.75524,-81.746588,20
IL,Marion County,441.4,Overall,Overall,38.649114,-88.922626,19
AL,St. Clair County,441.3,Overall,Overall,33.714796,-86.317073,20
MO,St. Louis City,441.2,Overall,Overall,38.651396,-90.237658,20
TX,Young County,441.2,Overall,Overall,33.176675,-98.684821,18
GA,Macon County,441.2,Overall,Overall,32.353139,-84.038456,20
MI,Genesee County,441.1,Overall,Overall,43.025733,-83.70855,20
OK,Jackson County,441.1,Overall,Overall,34.585236,-99.405726,20
IA,Lee County,440.9,Overall,Overall,40.640899,-91.485269,20
GA,Haralson County,440.9,Overall,Overall,33.793278,-85.206781,20
MO,Barton County,440.7,Overall,Overall,37.500363,-94.353352,20
TX,Hansford County,440.7,Overall,Overall,36.272685,-101.354268,7
TN,Haywood County,440.3,Overall,Overall,35.588567,-89.283746,20
NY,Montgomery County,440.3,Overall,Overall,42.901234,-74.439061,20
TX,Rains County,440.1,Overall,Overall,32.873701,-95.786222,20
TX,Hopkins County,440.1,Overall,Overall,33.153071,-95.561345,20
MS,Attala County,440.0,Overall,Overall,33.089539,-89.576878,9
WV,Logan County,439.9,Overall,Overall,37.828334,-81.935115,20
OK,Marshall County,439.9,Overall,Overall,34.032615,-96.763769,20
TX,Rusk County,439.7,Overall,Overall,32.110433,-94.765421,20
IN,Benton County,439.3,Overall,Overall,40.612347,-87.317417,20
OK,Comanche County,439.3,Overall,Overall,34.665186,-98.471472,20
NC,Anson County,439.3,Overall,Overall,34.976201,-80.104771,20
TX,Fisher County,439.2,Overall,Overall,32.740514,-100.404855,16
FL,Washington County,439.2,Overall,Overall,30.615862,-85.660004,15
MO,Cedar County,439.1,Overall,Overall,37.72114,-93.864193,10
OK,Lincoln County,438.9,Overall,Overall,35.70817,-96.878312,20
GA,Quitman County,438.8,Overall,Overall,31.867265,-85.016891,16
KY,Calloway County,438.7,Overall,Overall,36.624933,-88.277031,20
MS,Choctaw County,438.7,Overall,Overall,33.351084,-89.244378,17
AR,Scott County,438.3,Overall,Overall,34.86589,-94.05581,17
AL,Alabama,437.9,Overall,Overall,32.7949,-86.8267,20
OK,Caddo County,437.8,Overall,Overall,35.177148,-98.370855,8
GA,Floyd County,437.7,Overall,Overall,34.266047,-85.211582,20
NM,De Baca County,437.7,Overall,Overall,34.345124,-104.401605,3
AR,Lafayette County,437.7,Overall,Overall,33.245375,-93.595387,14
MO,Dade County,437.6,Overall,Overall,37.430668,-93.857239,10
MS,Stone County,437.6,Overall,Overall,30.795136,-89.105606,7
TN,Campbell County,437.5,Overall,Overall,36.403651,-84.147222,20
VA,Tazewell County,437.2,Overall,Overall,37.127832,-81.560085,18
TX,Frio County,437.2,Overall,Overall,28.865095,-99.110262,18
MI,Huron County,437.2,Overall,Overall,43.836571,-83.018959,20
TX,Jefferson County,437.0,Overall,Overall,29.884669,-94.176312,20
IN,Vigo County,436.8,Overall,Overall,39.430808,-87.401143,20
AL,Tallapoosa County,436.8,Overall,Overall,32.870228,-85.796142,20
SC,Allendale County,436.7,Overall,Overall,32.98397,-81.35165,20
NC,Stanly County,436.6,Overall,Overall,35.312563,-80.248868,20
TN,Moore County,436.5,Overall,Overall,35.288159,-86.350212,20
GA,Evans County,436.5,Overall,Overall,32.154853,-81.88447,20
GA,Carroll County,436.4,Overall,Overall,33.579697,-85.074917,20
IN,Clay County,436.4,Overall,Overall,39.390924,-87.129805,20
NV,Churchill County,436.3,Overall,Overall,39.579931,-118.322155,2
SC,Barnwell County,436.2,Overall,Overall,33.264539,-81.433072,20
IN,Howard County,436.2,Overall,Overall,40.495102,-86.118416,20
GA,Wilkes County,436.0,Overall,Overall,33.784267,-82.746016,20
IN,Jefferson County,436.0,Overall,Overall,38.784419,-85.4468,20
TX,Wheeler County,435.5,Overall,Overall,35.40249,-100.269358,13
GA,Morgan County,435.5,Overall,Overall,33.589865,-83.488941,20
AL,Cullman County,435.4,Overall,Overall,34.135642,-86.864859,20
OK,Texas County,435.3,Overall,Overall,36.743055,-101.487784,20
MS,Winston County,435.1,Overall,Overall,33.091513,-89.033534,9
VA,Lee County,435.0,Overall,Overall,36.706448,-83.120381,20
TX,Smith County,434.9,Overall,Overall,32.377685,-95.270483,20
IN,Sullivan County,434.9,Overall,Overall,39.089517,-87.428125,15
MO,Newton County,434.8,Overall,Overall,36.907748,-94.344651,20
MO,Lawrence County,434.7,Overall,Overall,37.105357,-93.841111,20
OH,Ashtabula County,434.6,Overall,Overall,41.708445,-80.749937,20
OK,Grady County,434.5,Overall,Overall,35.018815,-97.881802,20
MS,Pearl River County,434.4,Overall,Overall,30.775373,-89.582603,20
TN,Hancock County,433.9,Overall,Overall,36.522847,-83.222281,20
AL,Bibb County,433.8,Overall,Overall,32.999586,-87.128286,20
AL,Dale County,433.8,Overall,Overall,31.437921,-85.612525,20
MO,Shelby County,433.8,Overall,Overall,39.799291,-92.079355,9
MI,Mecosta County,433.8,Overall,Overall,43.64348,-85.326968,20
MO,Lewis County,433.3,Overall,Overall,40.100087,-91.725042,20
MS,Itawamba County,433.3,Overall,Overall,34.282737,-88.353349,20
WV,Boone County,433.2,Overall,Overall,38.023336,-81.710747,20
AL,Bullock County,433.1,Overall,Overall,32.105445,-85.716374,9
AR,Miller County,433.0,Overall,Overall,33.315038,-93.885932,20
KY,Lewis County,432.9,Overall,Overall,38.531023,-83.382051,20
AR,Franklin County,432.8,Overall,Overall,35.515612,-93.885194,18
TX,Hartley County,432.3,Overall,Overall,35.839507,-102.595685,19
GA,Murray County,432.2,Overall,Overall,34.786379,-84.744625,20
MO,Pulaski County,432.2,Overall,Overall,37.825535,-92.211231,16
MS,Hinds County,431.8,Overall,Overall,32.27193,-90.43907,20
GA,Cook County,431.8,Overall,Overall,31.154968,-83.430456,20
IL,Massac County,431.7,Overall,Overall,37.220783,-88.711854,20
TN,Dickson County,431.7,Overall,Overall,36.156553,-87.356382,20
TX,Wood County,431.6,Overall,Overall,32.790863,-95.380149,20
MS,Monroe County,431.3,Overall,Overall,33.893887,-88.474633,20
MI,Kalkaska County,431.2,Overall,Overall,44.686435,-85.093515,20
MS,Simpson County,431.2,Overall,Overall,31.919861,-89.915066,18
WV,Wetzel County,431.1,Overall,Overall,39.603593,-80.63996,19
IN,Lawrence County,430.9,Overall,Overall,38.841598,-86.495888,20
VA,Bland County,430.9,Overall,Overall,37.134927,-81.127943,20
LA,Jackson Parish,430.7,Overall,Overall,32.307275,-92.553717,20
MI,Lake County,430.7,Overall,Overall,43.994153,-85.805053,20
KY,Montgomery County,430.4,Overall,Overall,38.034046,-83.9209,20
MO,Marion County,430.2,Overall,Overall,39.807218,-91.627943,20
MO,Maries County,429.7,Overall,Overall,38.161446,-91.9288,20
OK,Tulsa County,429.6,Overall,Overall,36.128351,-95.943357,20
AR,Pope County,429.6,Overall,Overall,35.450142,-93.026459,20
TX,Hardin County,429.4,Overall,Overall,30.332636,-94.390874,20
TN,Hawkins County,429.3,Overall,Overall,36.441025,-82.945119,20
TX,Franklin County,429.2,Overall,Overall,33.183302,-95.215584,20
PA,Columbia County,429.0,Overall,Overall,41.049048,-76.40992,6
TX,Tyler County,429.0,Overall,Overall,30.770293,-94.374849,20
IL,Clark County,429.0,Overall,Overall,39.334757,-87.794377,20
MO,Miller County,428.8,Overall,Overall,38.214408,-92.43113,20
TX,Borden County,428.7,Overall,Overall,32.73961,-101.432429,0
LA,St. Martin Parish,428.7,Overall,Overall,30.134896,-91.601884,20
OH,Mahoning County,428.6,Overall,Overall,41.011136,-80.774977,20
AR,Arkansas County,428.5,Overall,Overall,34.289583,-91.367427,15
VA,Giles County,428.4,Overall,Overall,37.312357,-80.703829,20
MO,Pettis County,428.3,Overall,Overall,38.729394,-93.292112,20
ND,Benson County,428.2,Overall,Overall,48.073171,-99.37314,0
TN,Robertson County,428.1,Overall,Overall,36.527787,-86.868883,20
MO,Howard County,428.1,Overall,Overall,39.141419,-92.702322,20
OK,Dewey County,428.0,Overall,Overall,35.990146,-99.007902,5
MS,Forrest County,427.5,Overall,Overall,31.191148,-89.250511,20
TX,Andrews County,427.2,Overall,Overall,32.302021,-102.632247,8
VA,Russell County,427.1,Overall,Overall,36.931251,-82.096622,20
OH,Highland County,427.1,Overall,Overall,39.180516,-83.600205,20
TX,Madison County,427.0,Overall,Overall,30.973659,-95.926008,20
AR,Izard County,427.0,Overall,Overall,36.095454,-91.910426,12
TX,Kleberg County,426.9,Overall,Overall,27.43916,-97.733262,20
GA,Burke County,426.9,Overall,Overall,33.058719,-82.000822,16
TX,Reeves County,426.8,Overall,Overall,31.328736,-103.692762,20
GA,Talbot County,426.7,Overall,Overall,32.695105,-84.524459,20
OH,Lucas County,426.6,Overall,Overall,41.618632,-83.649038,20
TN,Bedford County,426.4,Overall,Overall,35.520006,-86.452159,7
TX,Duval County,426.4,Overall,Overall,27.686159,-98.514196,20
GA,Lamar County,426.0,Overall,Overall,33.076607,-84.134323,20
MO,Laclede County,425.7,Overall,Overall,37.660024,-92.591946,19
KY,Trimble County,425.7,Overall,Overall,38.618533,-85.337315,20
GA,Sumter County,425.7,Overall,Overall,32.036727,-84.192659,20
KY,Allen County,425.6,Overall,Overall,36.753142,-86.199511,20
TN,Hardeman County,425.6,Overall,Overall,35.210709,-88.99534,14
MI,Montcalm County,425.6,Overall,Overall,43.316508,-85.154339,20
AR,Crawford County,425.4,Overall,Overall,35.594457,-94.238183,20
GA,Ware County,425.2,Overall,Overall,31.054943,-82.422449,20
KY,Hart County,425.2,Overall,Overall,37.296859,-85.888436,20
OH,Lawrence County,425.1,Overall,Overall,38.59529,-82.540462,20
AL,Autauga County,425.0,Overall,Overall,32.540743,-86.642658,20
OK,Love County,424.8,Overall,Overall,33.951944,-97.240472,20
FL,Okeechobee County,424.7,Overall,Overall,27.391342,-80.889544,15
MO,Wayne County,424.6,Overall,Overall,37.11118,-90.466914,2
AR,Fulton County,424.6,Overall,Overall,36.379488,-91.818713,17
TX,Upshur County,424.5,Overall,Overall,32.741323,-94.944141,20
TN,Scott County,424.5,Overall,Overall,36.43193,-84.499576,20
NY,Orleans County,424.2,Overall,Overall,43.249788,-78.229049,20
GA,Atkinson County,423.8,Overall,Overall,31.298492,-82.875279,20
LA,Evangeline Parish,423.7,Overall,Overall,30.734919,-92.395087,20
WI,Waushara County,423.7,Overall,Overall,44.114558,-89.240872,20
GA,Clay County,423.5,Overall,Overall,31.626755,-84.976685,20
GA,Jefferson County,423.4,Overall,Overall,33.058759,-82.417474,20
OH,Belmont County,423.4,Overall,Overall,40.007944,-80.98579,18
MO,Texas County,423.4,Overall,Overall,37.317577,-91.972136,6
TX,Carson County,423.3,Overall,Overall,35.403924,-101.35697,20
AR,Hot Spring County,423.3,Overall,Overall,34.323755,-92.941598,20
GA,Telfair County,423.2,Overall,Overall,31.924467,-82.936784,20
AL,Pike County,423.1,Overall,Overall,31.809652,-85.94098,20
OK,Washington County,422.6,Overall,Overall,36.72013,-95.910305,20
ND,Ramsey County,422.3,Overall,Overall,48.268618,-98.72587,15
WA,Pacific County,422.2,Overall,Overall,46.554065,-123.703354,9
MS,Yazoo County,421.9,Overall,Overall,32.785516,-90.388178,20
VA,Sussex County,421.9,Overall,Overall,36.923913,-77.261497,20
IN,Jasper County,421.6,Overall,Overall,41.024641,-87.118531,20
MO,Saline County,421.6,Overall,Overall,39.137969,-93.210112,14
KY,McCracken County,421.5,Overall,Overall,37.052082,-88.710281,20
KY,Rockcastle County,421.5,Overall,Overall,37.368169,-84.323555,20
AR,Arkansas,421.4,Overall,Overall,34.8982,-92.434,20
TN,Tipton County,421.3,Overall,Overall,35.502552,-89.735269,20
KY,Webster County,421.2,Overall,Overall,37.52006,-87.6818,20
OH,Portage County,421.0,Overall,Overall,41.16481,-81.19136,20
MO,Knox County,420.8,Overall,Overall,40.128051,-92.152667,2
IA,Webster County,420.5,Overall,Overall,42.428604,-94.190053,20
OK,Wagoner County,420.1,Overall,Overall,35.966658,-95.523242,20
NC,Robeson County,420.0,Overall,Overall,34.638746,-79.09942,20
LA,Red River Parish,419.7,Overall,Overall,32.093828,-93.331907,6
WV,Hancock County,419.7,Overall,Overall,40.522136,-80.577568,20
OK,Blaine County,419.6,Overall,Overall,35.877228,-98.427573,4
AR,Garland County,419.5,Overall,Overall,34.580702,-93.144578,20
TX,Moore County,419.4,Overall,Overall,35.840361,-101.892621,20
