,totalpop,poverty_White,poverty_Black,poverty_AmerInd,poverty_Asian,poverty_NatHaw,poverty_Multi,poverty_Hisp,Name,Country,state,factor,white_perh,black_perh,amerind_perh,asian_perh,nathaw_perh,multi_perh,hisp_perh,CountyName,StateName
633,165819.0,15265.0,1581.0,117.0,361.0,0.0,465.0,2850.0,"Porter County, Indiana",127,18,1.65819,9205.820804612258,953.4492428491307,70.55886237403433,217.70725911988373,0.0,280.42624789680315,1718.741519367503,Porter County, Indiana
634,25641.0,2667.0,120.0,0.0,28.0,0.0,31.0,29.0,"Posey County, Indiana",129,18,0.25641,10401.3104013104,468.00046800046795,0.0,109.20010920010918,0.0,120.90012090012088,113.10011310011309,Posey County, Indiana
635,13130.0,1742.0,0.0,0.0,5.0,0.0,64.0,37.0,"Pulaski County, Indiana",131,18,0.1313,13267.326732673268,0.0,0.0,38.08073115003808,0.0,487.43335872048743,281.7974105102818,Pulaski County, Indiana
636,37728.0,2866.0,53.0,3.0,3.0,0.0,60.0,113.0,"Putnam County, Indiana",133,18,0.37728,7596.480067854113,140.47921967769295,7.951653944020356,7.951653944020356,0.0,159.03307888040712,299.5122985581001,Putnam County, Indiana
637,25801.0,4023.0,9.0,0.0,0.0,0.0,86.0,257.0,"Randolph County, Indiana",135,18,0.25801,15592.418898492306,34.882368900430215,0.0,0.0,0.0,333.32041393744424,996.0854230456183,Randolph County, Indiana
638,28601.0,2278.0,10.0,7.0,0.0,0.0,77.0,128.0,"Ripley County, Indiana",137,18,0.28601,7964.756477046258,34.96381245411,24.474668717876998,0.0,0.0,269.22135589664697,447.536799412608,Ripley County, Indiana
639,17147.0,2588.0,8.0,0.0,0.0,0.0,23.0,75.0,"Rush County, Indiana",139,18,0.17147,15093.0191870298,46.655391613693354,0.0,0.0,0.0,134.1342508893684,437.3942963783752,Rush County, Indiana
640,266916.0,25897.0,13649.0,190.0,680.0,0.0,2853.0,6289.0,"St. Joseph County, Indiana",141,18,2.66916,9702.303346371142,5113.59378980653,71.18344348034587,254.7617977191326,0.0,1068.8756013127725,2356.1719791994483,St. Joseph County, Indiana
641,23897.0,4424.0,100.0,0.0,0.0,0.0,47.0,150.0,"Scott County, Indiana",143,18,0.23897,18512.784031468385,418.46256852324564,0.0,0.0,0.0,196.67740720592545,627.6938527848685,Scott County, Indiana
642,44428.0,4724.0,100.0,22.0,0.0,0.0,21.0,437.0,"Shelby County, Indiana",145,18,0.44428,10632.93418564869,225.08328081390113,49.51832177905825,0.0,0.0,47.26748897091924,983.613937156748,Shelby County, Indiana
643,20893.0,2219.0,3.0,10.0,28.0,0.0,13.0,190.0,"Spencer County, Indiana",147,18,0.20893,10620.782080122528,14.358876178624419,47.86292059541473,134.01617766716126,0.0,62.22179677403915,909.3954913128799,Spencer County, Indiana
644,23215.0,3825.0,52.0,7.0,0.0,0.0,159.0,319.0,"Starke County, Indiana",149,18,0.23215,16476.41611027353,223.99310790437218,30.15291837174241,0.0,0.0,684.9020030152918,1374.1115657979756,Starke County, Indiana
645,34190.0,3287.0,50.0,2.0,29.0,0.0,335.0,55.0,"Steuben County, Indiana",151,18,0.3419,9613.92219947353,146.24159110851127,5.849663644340451,84.82012284293654,0.0,979.8186604270255,160.86575021936238,Steuben County, Indiana
646,21227.0,3372.0,62.0,2.0,25.0,0.0,0.0,42.0,"Sullivan County, Indiana",153,18,0.21227,15885.42893484713,292.0808404390635,9.4219625948085,117.77453243510624,0.0,0.0,197.86121449097848,Sullivan County, Indiana
647,10514.0,1997.0,3.0,0.0,7.0,0.0,89.0,41.0,"Switzerland County, Indiana",155,18,0.10514,18993.722655506943,28.53338405934944,0.0,66.57789613848203,0.0,846.4903937607,389.956248811109,Switzerland County, Indiana
648,178135.0,27458.0,3091.0,39.0,4898.0,37.0,711.0,4492.0,"Tippecanoe County, Indiana",157,18,1.78135,15414.152187947344,1735.2008308305499,21.893507732899206,2749.6000224548798,20.770763746596682,399.13548713054706,2521.6829932354676,Tippecanoe County, Indiana
649,15688.0,1404.0,4.0,0.0,0.0,0.0,51.0,145.0,"Tipton County, Indiana",159,18,0.15688,8949.515553289139,25.497195308516066,0.0,0.0,0.0,325.0892401835798,924.2733299337074,Tipton County, Indiana
650,7382.0,770.0,0.0,0.0,0.0,0.0,5.0,2.0,"Union County, Indiana",161,18,0.07382,10430.777567055,0.0,0.0,0.0,0.0,67.7323218639935,27.0929287455974,Union County, Indiana
651,180877.0,19973.0,6056.0,175.0,126.0,62.0,1249.0,1319.0,"Vanderburgh County, Indiana",163,18,1.80877,11042.310520408897,3348.1316032441937,96.75083067498907,69.66059808599213,34.27743715342471,690.5245000746363,729.224832344632,Vanderburgh County, Indiana
652,15952.0,1954.0,12.0,0.0,6.0,0.0,14.0,19.0,"Vermillion County, Indiana",165,18,0.15952,12249.24774322969,75.22567703109328,0.0,37.61283851554664,0.0,87.76328986960883,119.1073219658977,Vermillion County, Indiana
653,108264.0,15569.0,1919.0,50.0,611.0,0.0,1105.0,606.0,"Vigo County, Indiana",167,18,1.08264,14380.588191827384,1772.5190275622551,46.1834035321067,564.3611911623439,0.0,1020.6532180595581,559.7428508091332,Vigo County, Indiana
654,32492.0,4151.0,64.0,35.0,61.0,0.0,114.0,273.0,"Wabash County, Indiana",169,18,0.32492,12775.452419057,196.97156223070294,107.71882309491568,187.73852025113874,0.0,350.85559522343965,840.2068201403423,Wabash County, Indiana
655,8421.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,"Warren County, Indiana",171,18,0.08421,6745.042156513478,0.0,0.0,0.0,0.0,0.0,0.0,Warren County, Indiana
656,60538.0,4789.0,222.0,0.0,123.0,0.0,294.0,257.0,"Warrick County, Indiana",173,18,0.60538,7910.733754005748,366.7118173709075,0.0,203.1781690838812,0.0,485.6453797614721,424.52674353298755,Warrick County, Indiana
657,28017.0,4028.0,81.0,21.0,0.0,0.0,61.0,100.0,"Washington County, Indiana",175,18,0.28017,14376.985401720385,289.110183103116,74.95449191562267,0.0,0.0,217.72495270728487,356.9261519791555,Washington County, Indiana
658,68360.0,11601.0,902.0,10.0,0.0,0.0,961.0,830.0,"Wayne County, Indiana",177,18,0.6836,16970.450555880634,1319.4850789935635,14.628437682855472,0.0,0.0,1405.7928613224108,1214.160327677004,Wayne County, Indiana
659,27732.0,2945.0,26.0,0.0,11.0,0.0,37.0,167.0,"Wells County, Indiana",179,18,0.27732,10619.500937545074,93.75450742824174,0.0,39.665368527333044,0.0,133.41987595557478,602.1924130967835,Wells County, Indiana
660,24485.0,2473.0,0.0,0.0,0.0,0.0,92.0,451.0,"White County, Indiana",181,18,0.24485,10100.06126199714,0.0,0.0,0.0,0.0,375.7402491321217,1841.9440473759444,White County, Indiana
661,33307.0,2696.0,12.0,6.0,24.0,0.0,170.0,110.0,"Whitley County, Indiana",183,18,0.33307,8094.394571711653,36.02846248536344,18.01423124268172,72.05692497072688,0.0,510.40321854264874,330.2609061158315,Whitley County, Indiana
662,7543.0,608.0,10.0,3.0,10.0,0.0,0.0,21.0,"Adair County, Iowa",001,19,0.07543,8060.4534005037785,132.57324671881216,39.77197401564364,132.57324671881216,0.0,0.0,278.4038181095055,Adair County, Iowa
663,3937.0,372.0,24.0,1.0,0.0,0.0,26.0,7.0,"Adams County, Iowa",003,19,0.03937,9448.818897637795,609.6012192024384,25.4000508001016,0.0,0.0,660.4013208026415,177.80035560071119,Adams County, Iowa
664,14152.0,1484.0,34.0,0.0,11.0,0.0,72.0,214.0,"Allamakee County, Iowa",005,19,0.14152,10486.150367439232,240.2487280949689,0.0,77.72752967778405,0.0,508.76201243640475,1512.1537591859808,Allamakee County, Iowa
665,12754.0,1748.0,4.0,5.0,0.0,0.0,13.0,29.0,"Appanoose County, Iowa",007,19,0.12754,13705.504155559041,31.362709738121378,39.20338717265172,0.0,0.0,101.92880664889448,227.37964560138,Appanoose County, Iowa
666,5935.0,498.0,0.0,28.0,3.0,0.0,9.0,28.0,"Audubon County, Iowa",009,19,0.05935,8390.901432181972,0.0,471.7775905644482,50.54759898904802,0.0,151.64279696714405,471.7775905644482,Audubon County, Iowa
667,25895.0,2104.0,29.0,0.0,13.0,0.0,65.0,69.0,"Benton County, Iowa",011,19,0.25895,8125.120679667889,111.99073180150607,0.0,50.20274184205445,0.0,251.01370921027225,266.4607067001351,Benton County, Iowa
668,131947.0,14886.0,4638.0,82.0,447.0,10.0,686.0,1288.0,"Black Hawk County, Iowa",013,19,1.31947,11281.802541929716,3515.047708549645,62.14616474796699,338.7723858822103,7.578800579020364,519.905719720797,976.149514577823,Black Hawk County, Iowa
669,26326.0,2409.0,227.0,0.0,0.0,0.0,103.0,86.0,"Boone County, Iowa",015,19,0.26326,9150.649547975387,862.2654410088886,0.0,0.0,0.0,391.2481957000684,326.6732507786979,Boone County, Iowa
670,24481.0,1655.0,6.0,3.0,31.0,70.0,47.0,54.0,"Bremer County, Iowa",017,19,0.24481,6760.344757158613,24.508802744985907,12.254401372492953,126.62881418242719,285.9360320248356,191.98562150238962,220.57922470487316,Bremer County, Iowa
671,20947.0,1766.0,16.0,0.0,25.0,0.0,23.0,40.0,"Buchanan County, Iowa",019,19,0.20947,8430.801546760873,76.38325297178594,0.0,119.34883276841553,0.0,109.80092614694229,190.95813242946485,Buchanan County, Iowa
672,20460.0,1612.0,215.0,5.0,86.0,165.0,50.0,620.0,"Buena Vista County, Iowa",021,19,0.2046,7878.787878787879,1050.830889540567,24.437927663734115,420.33235581622677,806.4516129032257,244.37927663734115,3030.30303030303,Buena Vista County, Iowa
673,14966.0,1348.0,0.0,4.0,0.0,0.0,4.0,12.0,"Butler County, Iowa",023,19,0.14966,9007.08272083389,0.0,26.727248429774157,0.0,0.0,26.727248429774157,80.18174528932246,Butler County, Iowa
674,9980.0,1288.0,37.0,21.0,1.0,0.0,21.0,44.0,"Calhoun County, Iowa",025,19,0.0998,12905.811623246493,370.7414829659319,210.42084168336675,10.02004008016032,0.0,210.42084168336675,440.8817635270541,Calhoun County, Iowa
675,20702.0,1629.0,161.0,9.0,0.0,0.0,85.0,172.0,"Carroll County, Iowa",027,19,0.20702,7868.804946381992,777.7026374263356,43.47406047724857,0.0,0.0,410.58834895179206,830.8376002318616,Carroll County, Iowa
676,13694.0,1727.0,2.0,17.0,28.0,0.0,18.0,92.0,"Cass County, Iowa",029,19,0.13694,12611.362640572514,14.604936468526361,124.14195998247408,204.46911055936906,0.0,131.44442821673726,671.8270775522126,Cass County, Iowa
677,18434.0,1378.0,0.0,0.0,22.0,0.0,59.0,51.0,"Cedar County, Iowa",031,19,0.18434,7475.317348377997,0.0,0.0,119.34468916133231,0.0,320.0607572963003,276.6626885103613,Cedar County, Iowa
678,43707.0,5552.0,179.0,0.0,0.0,0.0,100.0,422.0,"Cerro Gordo County, Iowa",033,19,0.43707,12702.770723225112,409.54538174663094,0.0,0.0,0.0,228.79630265174913,965.5203971903813,Cerro Gordo County, Iowa
679,11982.0,1068.0,0.0,20.0,0.0,0.0,12.0,54.0,"Cherokee County, Iowa",035,19,0.11982,8913.370055082623,0.0,166.9170422300117,0.0,0.0,100.15022533800702,450.67601402103156,Cherokee County, Iowa
680,12329.0,1113.0,30.0,4.0,30.0,0.0,15.0,78.0,"Chickasaw County, Iowa",037,19,0.12329,9027.496147294996,243.32873712385432,32.44383161651391,243.32873712385432,0.0,121.66436856192716,632.6547165220213,Chickasaw County, Iowa
681,9284.0,1564.0,1.0,0.0,0.0,0.0,36.0,493.0,"Clarke County, Iowa",039,19,0.09284,16846.18698836708,10.771219302024988,0.0,0.0,0.0,387.7638948728996,5310.21111589832,Clarke County, Iowa
682,16555.0,1620.0,16.0,7.0,9.0,0.0,22.0,125.0,"Clay County, Iowa",041,19,0.16555,9785.563273935366,96.64753850800362,42.28329809725159,54.36424041075204,0.0,132.89036544850498,755.0588945937783,Clay County, Iowa
683,17900.0,1958.0,55.0,1.0,3.0,0.0,22.0,101.0,"Clayton County, Iowa",043,19,0.179,10938.54748603352,307.2625698324022,5.58659217877095,16.75977653631285,0.0,122.9050279329609,564.245810055866,Clayton County, Iowa
684,48663.0,5730.0,494.0,62.0,145.0,0.0,336.0,419.0,"Clinton County, Iowa",045,19,0.48663,11774.85974970717,1015.1449766763249,127.40685942091527,297.9676550973019,0.0,690.4629800875408,861.0237757639275,Clinton County, Iowa
685,17259.0,2685.0,161.0,4.0,47.0,0.0,70.0,1568.0,"Crawford County, Iowa",047,19,0.17259,15557.100643142709,932.8466307433803,23.176313807288953,272.3216872356452,0.0,405.5854916275567,9085.115012457269,Crawford County, Iowa
686,72124.0,4463.0,89.0,0.0,174.0,0.0,171.0,531.0,"Dallas County, Iowa",049,19,0.72124,6187.954079086018,123.39859131495757,0.0,241.25117852587212,0.0,237.09167544783983,736.2320448117132,Dallas County, Iowa
687,8765.0,1925.0,0.0,0.0,0.0,0.0,4.0,30.0,"Davis County, Iowa",051,19,0.08765,21962.350256702794,0.0,0.0,0.0,0.0,45.636052481460354,342.2703936109526,Davis County, Iowa
688,8286.0,1352.0,13.0,38.0,11.0,0.0,3.0,23.0,"Decatur County, Iowa",053,19,0.08286,16316.678735216026,156.89114168476948,458.60487569394155,132.7540429640357,0.0,36.20564808110065,277.5766352884383,Decatur County, Iowa
689,17578.0,1407.0,14.0,0.0,2.0,0.0,34.0,81.0,"Delaware County, Iowa",055,19,0.17578,8004.323586301059,79.64501080896575,0.0,11.377858686995108,0.0,193.42359767891685,460.80327682330187,Delaware County, Iowa
690,40265.0,4945.0,1118.0,0.0,20.0,0.0,49.0,299.0,"Des Moines County, Iowa",057,19,0.40265,12281.13746429902,2776.6049919284737,0.0,49.6709300881659,0.0,121.69377871600645,742.5804048180802,Des Moines County, Iowa
691,16877.0,1079.0,0.0,8.0,5.0,0.0,43.0,25.0,"Dickinson County, Iowa",059,19,0.16877,6393.316347692125,0.0,47.40178941755051,29.626118385969068,0.0,254.784618119334,148.13059192984534,Dickinson County, Iowa
692,95166.0,8632.0,743.0,34.0,127.0,0.0,954.0,598.0,"Dubuque County, Iowa",061,19,0.95166,9070.466343021668,780.7410209528614,35.72704537334763,133.45102242397496,0.0,1002.4588613580481,628.3756803900553,Dubuque County, Iowa
693,10068.0,1072.0,7.0,23.0,0.0,0.0,0.0,170.0,"Emmet County, Iowa",063,19,0.10068,10647.596344854985,69.52721493841875,228.44656336909017,0.0,0.0,0.0,1688.5180770758839,Emmet County, Iowa
694,20693.0,2325.0,60.0,21.0,2.0,0.0,120.0,152.0,"Fayette County, Iowa",065,19,0.20693,11235.683564490408,289.95312424491374,101.48359348571981,9.665104141497125,0.0,579.9062484898275,734.5479147537815,Fayette County, Iowa
695,16153.0,1784.0,279.0,0.0,26.0,0.0,58.0,196.0,"Floyd County, Iowa",067,19,0.16153,11044.38803937349,1727.233331269733,0.0,160.96081223302173,0.0,359.0664272890485,1213.3968922181637,Floyd County, Iowa
696,10572.0,1159.0,70.0,0.0,0.0,0.0,0.0,535.0,"Franklin County, Iowa",069,19,0.10572,10962.920923193342,662.1263715474839,0.0,0.0,0.0,0.0,5060.53726825577,Franklin County, Iowa
697,7200.0,698.0,6.0,0.0,0.0,0.0,20.0,39.0,"Fremont County, Iowa",071,19,0.072,9694.444444444445,83.33333333333334,0.0,0.0,0.0,277.77777777777777,541.6666666666667,Fremont County, Iowa
698,9232.0,1128.0,0.0,2.0,0.0,0.0,81.0,85.0,"Greene County, Iowa",073,19,0.09232,12218.37088388215,0.0,21.663778162911612,0.0,0.0,877.3830155979202,920.7105719237435,Greene County, Iowa
699,12403.0,823.0,8.0,11.0,4.0,0.0,5.0,9.0,"Grundy County, Iowa",075,19,0.12403,6635.491413367734,64.50052406675805,88.6882205917923,32.25026203337902,0.0,40.31282754172378,72.5630895751028,Grundy County, Iowa
700,10794.0,1168.0,11.0,2.0,0.0,0.0,9.0,62.0,"Guthrie County, Iowa",077,19,0.10794,10820.82638502872,101.90846766722254,18.52881230313137,0.0,0.0,83.37965536409116,574.3931813970725,Guthrie County, Iowa
701,15363.0,1431.0,5.0,0.0,82.0,0.0,4.0,358.0,"Hamilton County, Iowa",079,19,0.15363,9314.586994727593,32.545726746078245,0.0,533.7499186356832,0.0,26.036581396862594,2330.274035019202,Hamilton County, Iowa
702,11175.0,815.0,49.0,0.0,0.0,0.0,40.0,173.0,"Hancock County, Iowa",081,19,0.11175,7293.064876957495,438.4787472035794,0.0,0.0,0.0,357.94183445190157,1548.0984340044743,Hancock County, Iowa
703,17406.0,1508.0,0.0,0.0,0.0,0.0,28.0,128.0,"Hardin County, Iowa",083,19,0.17406,8663.679191083535,0.0,0.0,0.0,0.0,160.86406986096748,735.3786050787086,Hardin County, Iowa
704,14600.0,1346.0,2.0,11.0,5.0,0.0,7.0,14.0,"Harrison County, Iowa",085,19,0.146,9219.178082191782,13.698630136986303,75.34246575342466,34.24657534246575,0.0,47.945205479452056,95.89041095890411,Harrison County, Iowa
705,20197.0,2642.0,187.0,11.0,27.0,0.0,184.0,349.0,"Henry County, Iowa",087,19,0.20197,13081.150665940486,925.8800812001782,54.463534188245774,133.68322028023962,0.0,911.0263900579293,1727.979402881616,Henry County, Iowa
706,9529.0,1127.0,6.0,0.0,0.0,0.0,27.0,42.0,"Howard County, Iowa",089,19,0.09529,11827.05425543079,62.9656837023822,0.0,0.0,0.0,283.3455766607199,440.7597859166754,Howard County, Iowa
707,9731.0,1012.0,0.0,0.0,0.0,0.0,59.0,88.0,"Humboldt County, Iowa",091,19,0.09731,10399.753365532833,0.0,0.0,0.0,0.0,606.309731785017,904.3263796115508,Humboldt County, Iowa
708,7085.0,923.0,30.0,1.0,0.0,0.0,2.0,56.0,"Ida County, Iowa",093,19,0.07085,13027.522935779818,423.42978122794636,14.114326040931546,0.0,0.0,28.228652081863093,790.4022582921666,Ida County, Iowa
709,16316.0,1476.0,1.0,2.0,14.0,15.0,48.0,2.0,"Iowa County, Iowa",095,19,0.16316,9046.33488600147,6.128953174797744,12.257906349595489,85.80534444716842,91.93429762196617,294.18975239029174,12.257906349595489,Iowa County, Iowa
710,19656.0,1965.0,15.0,9.0,36.0,21.0,114.0,35.0,"Jackson County, Iowa",097,19,0.19656,9996.947496947496,76.31257631257631,45.78754578754578,183.15018315018312,106.83760683760683,579.97557997558,178.06267806267806,Jackson County, Iowa
711,36715.0,3772.0,48.0,26.0,5.0,0.0,62.0,173.0,"Jasper County, Iowa",099,19,0.36715,10273.730083072314,130.7367560942394,70.81574288437969,13.61841209314994,0.0,168.86830995505926,471.19705842298794,Jasper County, Iowa
712,17102.0,1723.0,112.0,0.0,189.0,0.0,115.0,140.0,"Jefferson County, Iowa",101,19,0.17102,10074.845047362882,654.8941644252134,0.0,1105.1339024675476,0.0,672.4359724008888,818.6177055315168,Jefferson County, Iowa
713,136802.0,17194.0,2434.0,47.0,1919.0,11.0,627.0,1407.0,"Johnson County, Iowa",103,19,1.36802,12568.529699858189,1779.2137541848804,34.35622286223886,1402.757269630561,8.0408181166942,458.3266326515694,1028.4937354717035,Johnson County, Iowa
714,20607.0,1849.0,43.0,0.0,31.0,0.0,23.0,20.0,"Jones County, Iowa",105,19,0.20607,8972.679186684136,208.66695782986363,0.0,150.43431843548308,0.0,111.61255883922938,97.05439899063425,Jones County, Iowa
715,10361.0,1292.0,0.0,0.0,0.0,0.0,27.0,16.0,"Keokuk County, Iowa",107,19,0.10361,12469.83881864685,0.0,0.0,0.0,0.0,260.59260689122675,154.42524852813435,Keokuk County, Iowa
716,15347.0,1248.0,3.0,0.0,3.0,0.0,39.0,114.0,"Kossuth County, Iowa",109,19,0.15347,8131.882452596599,19.54779435720336,0.0,19.54779435720336,0.0,254.12132664364373,742.8161855737278,Kossuth County, Iowa
717,35552.0,5059.0,234.0,18.0,14.0,0.0,245.0,141.0,"Lee County, Iowa",111,19,0.35552,14229.860486048605,658.1908190819082,50.63006300630063,39.37893789378938,0.0,689.1314131413142,396.6021602160216,Lee County, Iowa
718,214927.0,15169.0,3391.0,22.0,160.0,0.0,1000.0,1264.0,"Linn County, Iowa",113,19,2.14927,7057.745187901009,1577.7450017913059,10.236033630023217,74.44388094562339,0.0,465.2742559101462,588.1066594704248,Linn County, Iowa
719,11305.0,1059.0,31.0,0.0,35.0,10.0,60.0,487.0,"Louisa County, Iowa",115,19,0.11305,9367.536488279522,274.21494913754975,0.0,309.59752321981426,88.45643520566121,530.7386112339673,4307.828394515701,Louisa County, Iowa
720,8785.0,1311.0,3.0,8.0,0.0,0.0,23.0,31.0,"Lucas County, Iowa",117,19,0.08785,14923.164484917474,34.14911781445646,91.0643141718839,0.0,0.0,261.8099032441662,352.8742174160501,Lucas County, Iowa
721,11680.0,850.0,0.0,8.0,7.0,0.0,34.0,32.0,"Lyon County, Iowa",119,19,0.1168,7277.397260273972,0.0,68.4931506849315,59.93150684931507,0.0,291.09589041095893,273.972602739726,Lyon County, Iowa
722,15629.0,1273.0,30.0,3.0,0.0,0.0,25.0,19.0,"Madison County, Iowa",121,19,0.15629,8145.114850598246,191.95086057969158,19.19508605796916,0.0,0.0,159.9590504830763,121.568878367138,Madison County, Iowa
723,22420.0,2879.0,72.0,0.0,24.0,0.0,171.0,128.0,"Mahaska County, Iowa",123,19,0.2242,12841.213202497769,321.1418376449598,0.0,107.04727921498662,0.0,762.7118644067797,570.9188224799286,Mahaska County, Iowa
724,33308.0,2795.0,29.0,15.0,53.0,0.0,96.0,146.0,"Marion County, Iowa",125,19,0.33308,8391.377446859613,87.06617028941996,45.03422601176894,159.12093190825027,0.0,288.21904647532125,438.33313318121776,Marion County, Iowa
725,40922.0,3265.0,188.0,3.0,306.0,0.0,154.0,1639.0,"Marshall County, Iowa",127,19,0.40922,7978.593421631397,459.4105859928645,7.331019989247838,747.7640389032795,0.0,376.325692781389,4005.1805874590686,Marshall County, Iowa
726,14946.0,974.0,21.0,0.0,0.0,0.0,66.0,6.0,"Mills County, Iowa",129,19,0.14946,6516.793790980864,140.50582095543956,0.0,0.0,0.0,441.5897230028101,40.14452027298274,Mills County, Iowa
727,10744.0,1120.0,27.0,0.0,0.0,0.0,12.0,23.0,"Mitchell County, Iowa",131,19,0.10744,10424.422933730455,251.3030528667163,0.0,0.0,0.0,111.69024571854058,214.07297096053614,Mitchell County, Iowa
728,9149.0,990.0,0.0,0.0,1.0,0.0,25.0,18.0,"Monona County, Iowa",133,19,0.09149,10820.854738222757,0.0,0.0,10.930156301235108,0.0,273.2539075308777,196.74281342223193,Monona County, Iowa
729,8019.0,854.0,0.0,0.0,0.0,0.0,0.0,0.0,"Monroe County, Iowa",135,19,0.08019,10649.706946003244,0.0,0.0,0.0,0.0,0.0,0.0,Monroe County, Iowa
730,10549.0,1588.0,0.0,0.0,0.0,0.0,155.0,128.0,"Montgomery County, Iowa",137,19,0.10549,15053.559579107025,0.0,0.0,0.0,0.0,1469.3335861219073,1213.3851549909944,Montgomery County, Iowa
731,42857.0,5178.0,267.0,0.0,34.0,0.0,136.0,1188.0,"Muscatine County, Iowa",139,19,0.42857,12082.040273467577,623.0020766735889,0.0,79.33359777865927,0.0,317.33439111463707,2772.0092400308,Muscatine County, Iowa
732,14173.0,1224.0,24.0,31.0,4.0,0.0,55.0,170.0,"O'Brien County, Iowa",141,19,0.14173,8636.13913779722,169.3360615254357,218.7257461370211,28.22267692090595,0.0,388.0618076624568,1199.4637691385028,O'Brien County, Iowa
733,6279.0,485.0,4.0,3.0,0.0,0.0,8.0,90.0,"Osceola County, Iowa",143,19,0.06279,7724.159898072941,63.70441153049849,47.778308647873864,0.0,0.0,127.40882306099698,1433.349259436216,Osceola County, Iowa
734,15737.0,1833.0,10.0,25.0,0.0,0.0,64.0,175.0,"Page County, Iowa",145,19,0.15737,11647.709220308825,63.544512931308375,158.86128232827093,0.0,0.0,406.6848827603736,1112.0289762978966,Page County, Iowa
735,9263.0,856.0,0.0,0.0,1.0,0.0,28.0,63.0,"Palo Alto County, Iowa",147,19,0.09263,9241.066609089927,0.0,0.0,10.795638562020944,0.0,302.2778797365864,680.1252294073195,Palo Alto County, Iowa
736,24899.0,1650.0,0.0,0.0,0.0,0.0,201.0,253.0,"Plymouth County, Iowa",149,19,0.24899,6626.772159524479,0.0,0.0,0.0,0.0,807.2613357966184,1016.1050644604202,Plymouth County, Iowa
737,7191.0,966.0,18.0,0.0,0.0,7.0,53.0,109.0,"Pocahontas County, Iowa",151,19,0.07191,13433.45848977889,250.31289111389236,0.0,0.0,97.34390209984703,737.0324016131275,1515.7836184119037,Pocahontas County, Iowa
738,445136.0,36335.0,9562.0,419.0,2556.0,0.0,3277.0,8735.0,"Polk County, Iowa",153,19,4.45136,8162.673879443585,2148.107544660508,94.12853599798713,574.2065346321124,0.0,736.1795046907013,1962.3216275475359,Polk County, Iowa
739,93153.0,10610.0,277.0,113.0,107.0,0.0,664.0,1170.0,"Pottawattamie County, Iowa",155,19,0.93153,11389.863987203848,297.36025678185354,121.3058087232832,114.86479233089649,0.0,712.8058140907968,1255.9981965154102,Pottawattamie County, Iowa
740,18765.0,1791.0,47.0,4.0,0.0,29.0,33.0,159.0,"Poweshiek County, Iowa",157,19,0.18765,9544.364508393284,250.46629363176123,21.316280309086064,0.0,154.54303224087397,175.85931254996,847.322142286171,Poweshiek County, Iowa
741,5082.0,808.0,1.0,0.0,0.0,0.0,0.0,8.0,"Ringgold County, Iowa",159,19,0.05082,15899.252262888627,19.677292404565133,0.0,0.0,0.0,0.0,157.41833923652106,Ringgold County, Iowa
742,10162.0,738.0,22.0,0.0,0.0,0.0,13.0,29.0,"Sac County, Iowa",161,19,0.10162,7262.349931115922,216.4928163747294,0.0,0.0,0.0,127.92757331234009,285.3768943121433,Sac County, Iowa
743,168714.0,14398.0,4566.0,141.0,655.0,0.0,1176.0,2066.0,"Scott County, Iowa",163,19,1.68714,8533.968728143485,2706.3551335395996,83.57338454425833,388.2309707552426,0.0,697.0375902414737,1224.5575352371468,Scott County, Iowa
744,12034.0,1329.0,1.0,0.0,0.0,0.0,44.0,54.0,"Shelby County, Iowa",165,19,0.12034,11043.70948977896,8.309788931361144,0.0,0.0,0.0,365.6307129798903,448.72860229350175,Shelby County, Iowa
745,34261.0,2097.0,6.0,21.0,8.0,0.0,53.0,1118.0,"Sioux County, Iowa",167,19,0.34261,6120.661977175213,17.51262368290476,61.29418289016666,23.35016491053968,0.0,154.69484253232537,3263.1855462479202,Sioux County, Iowa
746,91939.0,14528.0,710.0,61.0,2132.0,0.0,627.0,779.0,"Story County, Iowa",169,19,0.91939,15801.781616071525,772.2511665343325,66.34833965999195,2318.928855001686,0.0,681.9739174887696,847.3009277890775,Story County, Iowa
747,17568.0,1770.0,5.0,236.0,23.0,0.0,58.0,571.0,"Tama County, Iowa",171,19,0.17568,10075.136612021857,28.460837887067395,1343.3515482695811,130.91985428051,0.0,330.1457194899818,3250.2276867030964,Tama County, Iowa
748,6225.0,728.0,3.0,4.0,0.0,0.0,58.0,188.0,"Taylor County, Iowa",173,19,0.06225,11694.779116465863,48.19277108433735,64.2570281124498,0.0,0.0,931.7269076305221,3020.0803212851406,Taylor County, Iowa
749,12554.0,1521.0,90.0,4.0,0.0,0.0,9.0,18.0,"Union County, Iowa",175,19,0.12554,12115.660347299665,716.9029791301576,31.862354628007008,0.0,0.0,71.69029791301577,143.38059582603154,Union County, Iowa
750,7487.0,1046.0,4.0,0.0,9.0,0.0,23.0,14.0,"Van Buren County, Iowa",177,19,0.07487,13970.882863630291,53.42593829304127,0.0,120.20836115934286,0.0,307.1991451849873,186.99078402564444,Van Buren County, Iowa
751,35406.0,5946.0,196.0,8.0,32.0,0.0,203.0,1021.0,"Wapello County, Iowa",179,19,0.35406,16793.76376885274,553.5784895215501,22.595040388634697,90.38016155453879,0.0,573.3491498616054,2883.692029599503,Wapello County, Iowa
