,totalpop,whitetot,blacktot,amerindtot,asiantot,nathawtot,multitot,hisptot,Name,Country,state,factor,white_perh,black_perh,amerind_perh,asian_perh,nathaw_perh,multi_perh,hisp_perh,CountyName,StateName,State,whiteperc,blackperc,amerindperc,asianperc,nathawperc,multiperc,hispperc
161,188984.0,150361.0,17453.0,1251.0,5762.0,160.0,8723.0,14774.0,"Okaloosa County, Florida",091,12,1.88984,79562.8201329213,9235.173348008297,661.9608009143632,3048.9353596071624,84.66325191550608,4615.734665368497,7817.5930237480425,Okaloosa County,Florida,FL,79.5628201329213,9.235173348008296,0.6619608009143632,3.0489353596071624,0.08466325191550608,4.615734665368497,7.817593023748041
162,39398.0,33452.0,3453.0,331.0,350.0,0.0,464.0,9709.0,"Okeechobee County, Florida",093,12,0.39398,84907.86334331692,8764.404284481447,840.1441697548099,888.3699680186811,0.0,1177.7247576019088,24643.382912838217,Okeechobee County,Florida,FL,84.90786334331692,8.764404284481445,0.8401441697548098,0.8883699680186812,0.0,1.1777247576019088,24.643382912838216
163,1200241.0,780991.0,249396.0,3079.0,60313.0,1493.0,37207.0,337871.0,"Orange County, Florida",095,12,12.00241,65069.515205696196,20778.826918927116,256.53181319418354,5025.074130945369,124.39168466999546,3099.9607578811256,28150.263155482942,Orange County,Florida,FL,65.06951520569619,20.778826918927116,0.2565318131941835,5.025074130945368,0.12439168466999544,3.0999607578811252,28.15026315548294
164,289449.0,220205.0,32506.0,799.0,7690.0,211.0,10339.0,138512.0,"Osceola County, Florida",097,12,2.89449,76077.30550114183,11230.303093118306,276.0417206485426,2656.7720047400408,72.8971252275876,3571.9591361517923,47853.680613855984,Osceola County,Florida,FL,76.07730550114182,11.230303093118305,0.2760417206485426,2.6567720047400405,0.0728971252275876,3.571959136151792,47.85368061385598
165,1359074.0,1025542.0,241136.0,2506.0,33688.0,702.0,27333.0,271524.0,"Palm Beach County, Florida",099,12,13.59074,75458.87861882428,17742.668905445913,184.3902539523234,2478.7465583183844,51.6528165500922,2011.1487674696152,19978.603078272412,Palm Beach County,Florida,FL,75.45887861882429,17.742668905445914,0.18439025395232342,2.4787465583183845,0.05165281655009219,2.0111487674696154,19.97860307827241
166,472745.0,421022.0,22473.0,1415.0,10715.0,332.0,11712.0,59716.0,"Pasco County, Florida",101,12,4.72745,89059.0064411046,4753.725581444542,299.31569873822036,2266.549619773874,70.22813567568139,2477.4455573300615,12631.757078340332,Pasco County,Florida,FL,89.05900644110461,4.7537255814445425,0.2993156987382204,2.266549619773874,0.07022813567568138,2.4774455573300616,12.63175707834033
167,925030.0,767248.0,95649.0,2423.0,28733.0,765.0,21151.0,78298.0,"Pinellas County, Florida",103,12,9.2503,82943.0396851994,10340.097077932609,261.93745067727536,3106.169529636877,82.70002053987439,2286.5204371750106,8464.374128406647,Pinellas County,Florida,FL,82.9430396851994,10.340097077932606,0.26193745067727536,3.1061695296368765,0.08270002053987438,2.2865204371750107,8.464374128406646
168,617323.0,486381.0,92931.0,1749.0,10449.0,222.0,13264.0,115072.0,"Polk County, Florida",105,12,6.17323,78788.73782444523,15053.86969220327,283.3200771719181,1692.630924167737,35.961725061272624,2148.632077534775,18640.484802931365,Polk County,Florida,FL,78.78873782444522,15.05386969220327,0.2833200771719181,1.6926309241677373,0.03596172506127262,2.148632077534775,18.64048480293137
169,73191.0,56857.0,11855.0,246.0,473.0,88.0,1634.0,6848.0,"Putnam County, Florida",107,12,0.73191,77683.04846224263,16197.346668306214,336.10689838914624,646.2543208864479,120.23336202538565,2232.514926698638,9356.341626702737,Putnam County,Florida,FL,77.68304846224262,16.19734666830621,0.3361068983891462,0.6462543208864479,0.12023336202538563,2.2325149266986375,9.356341626702736
170,203402.0,182338.0,10965.0,395.0,4285.0,187.0,4336.0,11629.0,"St. Johns County, Florida",109,12,2.03402,89644.15295818134,5390.802450320056,194.19671389661852,2106.6656178405324,91.93616581941181,2131.739117609463,5717.2495845665235,St. Johns County,Florida,FL,89.64415295818134,5.390802450320056,0.19419671389661852,2.1066656178405325,0.0919361658194118,2.131739117609463,5.717249584566524
171,283988.0,206581.0,54271.0,1081.0,4525.0,64.0,8475.0,48603.0,"St. Lucie County, Florida",111,12,2.83988,72742.86237446652,19110.314520331845,380.6498866149274,1593.377184951477,22.53616349986619,2984.281025958843,17114.455540374947,St. Lucie County,Florida,FL,72.74286237446653,19.110314520331844,0.3806498866149274,1.5933771849514766,0.02253616349986619,2.9842810259588437,17.114455540374944
172,158240.0,137237.0,8450.0,995.0,3113.0,799.0,6309.0,7654.0,"Santa Rosa County, Florida",113,12,1.5824,86727.12335692618,5339.989888776542,628.7917087967644,1967.2649140546005,504.92922143579375,3986.9817997977752,4836.95652173913,Santa Rosa County,Florida,FL,86.72712335692619,5.339989888776541,0.6287917087967644,1.9672649140546006,0.5049292214357937,3.9869817997977757,4.83695652173913
173,386944.0,352049.0,17680.0,1093.0,5732.0,91.0,6560.0,32402.0,"Sarasota County, Florida",115,12,3.86944,90981.8991895468,4569.136619252398,282.4698147535561,1481.351306649024,23.517614952034403,1695.335759179623,8373.821534899107,Sarasota County,Florida,FL,90.98189918954681,4.569136619252398,0.28246981475355604,1.481351306649024,0.023517614952034402,1.695335759179623,8.373821534899106
174,432135.0,345365.0,49538.0,733.0,17336.0,320.0,12259.0,78917.0,"Seminole County, Florida",117,12,4.32135,79920.62665602185,11463.547271107409,169.62291876381224,4011.709303805524,74.05093315746237,2836.84496742916,18262.117162460807,Seminole County,Florida,FL,79.92062665602184,11.463547271107409,0.16962291876381222,4.011709303805524,0.07405093315746236,2.83684496742916,18.262117162460807
175,103708.0,91654.0,9070.0,269.0,813.0,51.0,1186.0,6025.0,"Sumter County, Florida",119,12,1.03708,88376.9815250511,8745.709106337023,259.3821113125313,783.9318085393605,49.17653411501524,1143.5954796158444,5809.580745940525,Sumter County,Florida,FL,88.37698152505111,8.745709106337022,0.25938211131253136,0.7839318085393605,0.04917653411501523,1.1435954796158445,5.809580745940526
176,43404.0,35871.0,5780.0,134.0,123.0,0.0,805.0,3848.0,"Suwannee County, Florida",121,12,0.43404,82644.45673209842,13316.745000460787,308.7273062390563,283.3840199059995,0.0,1854.6677725555248,8865.542346327527,Suwannee County,Florida,FL,82.64445673209842,13.316745000460786,0.3087273062390563,0.28338401990599943,0.0,1.854667772555525,8.865542346327528
177,22690.0,17130.0,4899.0,209.0,55.0,24.0,262.0,872.0,"Taylor County, Florida",123,12,0.2269,75495.813133539,21591.009255178495,921.1106214191274,242.39753195240195,105.77346848832084,1154.6936976641693,3843.102688408991,Taylor County,Florida,FL,75.495813133539,21.59100925517849,0.9211106214191275,0.24239753195240193,0.10577346848832084,1.154693697664169,3.8431026884089907
178,15258.0,11282.0,3066.0,172.0,105.0,2.0,372.0,779.0,"Union County, Florida",125,12,0.15258,73941.53886485778,20094.376720408967,1127.2774937737581,688.1635863153756,13.107877834578582,2438.065277231616,5105.518416568358,Union County,Florida,FL,73.94153886485778,20.094376720408967,1.127277493773758,0.6881635863153756,0.013107877834578582,2.4380652772316163,5.105518416568358
179,498981.0,411057.0,52132.0,1927.0,8396.0,219.0,9964.0,58558.0,"Volusia County, Florida",127,12,4.98981,82379.28899096359,10447.6923971053,386.1870492062824,1682.6291983061478,43.88944669235902,1996.8696202861431,11735.516983612602,Volusia County,Florida,FL,82.37928899096359,10.4476923971053,0.3861870492062824,1.6826291983061479,0.04388944669235903,1.9968696202861431,11.735516983612602
180,31015.0,25417.0,4652.0,124.0,141.0,0.0,514.0,1108.0,"Wakulla County, Florida",129,12,0.31015,81950.66903111398,14999.193938416896,399.80654522005483,454.6187328711914,0.0,1657.2626148637758,3572.464936321135,Wakulla County,Florida,FL,81.95066903111397,14.999193938416894,0.3998065452200548,0.45461873287119137,0.0,1.6572626148637755,3.5724649363211345
181,57821.0,50115.0,3162.0,716.0,650.0,104.0,1112.0,3313.0,"Walton County, Florida",131,12,0.57821,86672.66218156033,5468.601373203507,1238.3044222687258,1124.1590425623908,179.86544680998253,1923.1767005067363,5729.752166168001,Walton County,Florida,FL,86.67266218156033,5.468601373203508,1.2383044222687258,1.1241590425623909,0.17986544680998254,1.9231767005067364,5.7297521661680015
182,24660.0,19708.0,3640.0,247.0,40.0,0.0,897.0,808.0,"Washington County, Florida",133,12,0.2466,79918.89699918896,14760.74614760746,1001.6220600162205,162.20600162206,0.0,3637.4695863746956,3276.561232765612,Washington County,Florida,FL,79.91889699918897,14.760746147607462,1.0016220600162207,0.16220600162206003,0.0,3.637469586374696,3.276561232765612
183,18421.0,14117.0,3451.0,27.0,165.0,8.0,221.0,1730.0,"Appling County, Georgia",001,13,0.18421,76635.36181531947,18734.053525867217,146.57184734813526,895.716844905271,43.4286955105586,1199.7177134791814,9391.455404158298,Appling County,Georgia,GA,76.63536181531947,18.734053525867218,0.14657184734813528,0.8957168449052711,0.0434286955105586,1.1997177134791814,9.391455404158297
184,8297.0,5523.0,1406.0,28.0,0.0,0.0,193.0,2016.0,"Atkinson County, Georgia",003,13,0.08297,66566.22875738218,16945.884054477523,337.4713751958539,0.0,0.0,2326.1419790285645,24297.93901410148,Atkinson County,Georgia,GA,66.56622875738219,16.945884054477524,0.33747137519585396,0.0,0.0,2.3261419790285642,24.297939014101484
185,11196.0,8825.0,1755.0,0.0,138.0,9.0,49.0,854.0,"Bacon County, Georgia",005,13,0.11196,78822.79385494819,15675.24115755627,0.0,1232.583065380493,80.38585209003215,437.6563058235084,7627.7241872097175,Bacon County,Georgia,GA,78.82279385494819,15.675241157556268,0.0,1.232583065380493,0.08038585209003216,0.43765630582350845,7.627724187209719
186,3342.0,1777.0,1552.0,8.0,0.0,0.0,5.0,18.0,"Baker County, Georgia",007,13,0.03342,53171.75344105326,46439.2579293836,239.377618192699,0.0,0.0,149.61101137043687,538.5996409335727,Baker County,Georgia,GA,53.17175344105326,46.4392579293836,0.23937761819269898,0.0,0.0,0.14961101137043686,0.5385996409335727
187,45854.0,25186.0,18942.0,93.0,701.0,39.0,470.0,959.0,"Baldwin County, Georgia",009,13,0.45854,54926.505866445674,41309.37322807171,202.81763859205304,1528.7652113228944,85.05255811924805,1024.9923670781175,2091.420595804074,Baldwin County,Georgia,GA,54.92650586644567,41.309373228071706,0.20281763859205304,1.5287652113228944,0.08505255811924806,1.0249923670781174,2.091420595804074
188,18317.0,17130.0,525.0,17.0,224.0,0.0,240.0,1124.0,"Banks County, Georgia",011,13,0.18317,93519.68117049735,2866.189878255173,92.80995796254845,1222.9076813888737,0.0,1310.2582300595075,6136.376044112027,Banks County,Georgia,GA,93.51968117049735,2.8661898782551725,0.09280995796254844,1.2229076813888737,0.0,1.3102582300595076,6.136376044112027
189,70873.0,57049.0,8387.0,236.0,2480.0,0.0,1521.0,6530.0,"Barrow County, Georgia",013,13,0.70873,80494.68768078112,11833.843635799247,332.9899961903687,3499.2169091191286,0.0,2146.0923059557235,9213.663877640287,Barrow County,Georgia,GA,80.49468768078111,11.833843635799246,0.3329899961903687,3.4992169091191285,0.0,2.1460923059557238,9.213663877640286
190,100771.0,84464.0,10785.0,581.0,743.0,8.0,1389.0,7849.0,"Bartow County, Georgia",015,13,1.00771,83817.76503160631,10702.483849520198,576.554762778974,737.3152990443679,7.938791914340435,1378.372746127358,7788.947216957259,Bartow County,Georgia,GA,83.81776503160631,10.702483849520199,0.5765547627789741,0.7373152990443679,0.007938791914340436,1.378372746127358,7.78894721695726
191,17547.0,10509.0,6141.0,0.0,4.0,8.0,521.0,1066.0,"Ben Hill County, Georgia",017,13,0.17547,59890.57958625406,34997.43545905283,0.0,22.79591953040406,45.59183906080812,2969.168518835129,6075.112554852682,Ben Hill County,Georgia,GA,59.890579586254056,34.99743545905283,0.0,0.02279591953040406,0.04559183906080812,2.9691685188351284,6.075112554852681
192,19091.0,16153.0,2070.0,14.0,112.0,0.0,452.0,929.0,"Berrien County, Georgia",019,13,0.19091,84610.54947357393,10842.80551044995,73.33298412864701,586.6638730291761,0.0,2367.6077732963176,4866.16730396522,Berrien County,Georgia,GA,84.61054947357394,10.842805510449951,0.07333298412864701,0.5866638730291761,0.0,2.3676077732963177,4.866167303965219
193,155237.0,67556.0,81443.0,125.0,2599.0,38.0,2726.0,4760.0,"Bibb County, Georgia",021,13,1.55237,43517.97574031964,52463.6523509215,80.52204049292372,1674.21426592887,24.47870030984881,1756.0246590696804,3066.2793019705355,Bibb County,Georgia,GA,43.51797574031964,52.4636523509215,0.08052204049292372,1.6742142659288701,0.02447870030984881,1.7560246590696806,3.0662793019705354
194,12912.0,8960.0,3667.0,3.0,74.0,0.0,189.0,140.0,"Bleckley County, Georgia",023,13,0.12912,69392.81288723667,28399.938042131347,23.234200743494423,573.1102850061957,0.0,1463.7546468401486,1084.262701363073,Bleckley County,Georgia,GA,69.39281288723667,28.39993804213135,0.023234200743494422,0.5731102850061958,0.0,1.4637546468401488,1.084262701363073
195,18463.0,17412.0,748.0,0.0,110.0,40.0,140.0,382.0,"Brantley County, Georgia",025,13,0.18463,94307.53398689271,4051.3459351134707,0.0,595.7861669284515,216.64951524670965,758.2733033634838,2069.002870606077,Brantley County,Georgia,GA,94.3075339868927,4.05134593511347,0.0,0.5957861669284515,0.21664951524670964,0.7582733033634838,2.0690028706060772
196,15766.0,9320.0,5595.0,24.0,70.0,0.0,186.0,844.0,"Brooks County, Georgia",027,13,0.15766,59114.55029810986,35487.75846758849,152.22630978054042,443.9934035265762,0.0,1179.7539007991882,5353.291893949005,Brooks County,Georgia,GA,59.11455029810986,35.487758467588485,0.15222630978054041,0.44399340352657624,0.0,1.179753900799188,5.353291893949004
197,32185.0,25308.0,4841.0,107.0,658.0,0.0,1004.0,1831.0,"Bryan County, Georgia",029,13,0.32185,78632.90352648748,15041.168246077365,332.45300605872296,2044.4306353891564,0.0,3119.465589560354,5688.985552275904,Bryan County,Georgia,GA,78.6329035264875,15.041168246077365,0.332453006058723,2.0444306353891566,0.0,3.1194655895603542,5.688985552275905
198,71940.0,47288.0,20322.0,233.0,1219.0,16.0,1335.0,2579.0,"Bulloch County, Georgia",031,13,0.7194,65732.55490686683,28248.540450375313,323.8810119544064,1694.4676118988045,22.240756185710314,1855.7130942452043,3584.931887684181,Bulloch County,Georgia,GA,65.73255490686684,28.248540450375316,0.3238810119544065,1.6944676118988045,0.022240756185710316,1.8557130942452045,3.5849318876841814
199,23136.0,11075.0,11596.0,7.0,32.0,0.0,145.0,659.0,"Burke County, Georgia",033,13,0.23136,47869.12171507607,50121.02351313969,30.255878284923927,138.31258644536652,0.0,626.728907330567,2848.374827109267,Burke County,Georgia,GA,47.869121715076076,50.1210235131397,0.030255878284923928,0.13831258644536654,0.0,0.6267289073305671,2.848374827109267
200,23469.0,16414.0,6570.0,13.0,113.0,12.0,182.0,681.0,"Butts County, Georgia",035,13,0.23469,69939.06855852401,27994.37555924837,55.39221952362691,481.48621585921853,51.131279560271,775.4910733307768,2901.700115045379,Butts County,Georgia,GA,69.93906855852401,27.99437555924837,0.05539221952362691,0.4814862158592185,0.051131279560271,0.7754910733307768,2.901700115045379
201,6549.0,2220.0,3948.0,23.0,42.0,0.0,43.0,340.0,"Calhoun County, Georgia",037,13,0.06549,33898.305084745756,60284.012826385704,351.198656283402,641.3192853870819,0.0,656.5887921820124,5191.632310276377,Calhoun County,Georgia,GA,33.89830508474576,60.284012826385705,0.3511986562834021,0.641319285387082,0.0,0.6565887921820125,5.191632310276378
202,51193.0,38403.0,9685.0,265.0,684.0,147.0,1761.0,2925.0,"Camden County, Georgia",039,13,0.51193,75016.1154845389,18918.602152638057,517.6488973101791,1336.1201726798586,287.1486336022503,3439.9234270310394,5713.671791065185,Camden County,Georgia,GA,75.0161154845389,18.918602152638055,0.517648897310179,1.3361201726798586,0.2871486336022503,3.4399234270310393,5.713671791065185
203,11056.0,7539.0,2713.0,52.0,201.0,0.0,48.0,1225.0,"Candler County, Georgia",043,13,0.11056,68189.21852387843,24538.712011577423,470.33285094066565,1818.0173661360348,0.0,434.1534008683068,11079.956584659913,Candler County,Georgia,GA,68.18921852387844,24.538712011577424,0.47033285094066574,1.8180173661360346,0.0,0.43415340086830684,11.079956584659913
204,111872.0,85295.0,20334.0,354.0,984.0,0.0,2474.0,7080.0,"Carroll County, Georgia",045,13,1.11872,76243.38529748285,18176.12986270023,316.4330663615561,879.5766590389017,0.0,2211.455949656751,6328.6613272311215,Carroll County,Georgia,GA,76.24338529748283,18.17612986270023,0.31643306636155605,0.8795766590389016,0.0,2.2114559496567505,6.328661327231121
205,64955.0,60604.0,1735.0,296.0,879.0,2.0,1203.0,1662.0,"Catoosa County, Georgia",047,13,0.64955,93301.51643445462,2671.079978446617,455.70010006927873,1353.2445539219461,3.0790547301978295,1852.0514202139943,2558.6944807943964,Catoosa County,Georgia,GA,93.30151643445463,2.671079978446617,0.45570010006927875,1.353244553921946,0.0030790547301978296,1.8520514202139942,2.5586944807943963
206,13098.0,9385.0,3419.0,82.0,19.0,0.0,91.0,1445.0,"Charlton County, Georgia",049,13,0.13098,71652.16063521148,26103.221865933727,626.0497785921514,145.06031455183995,0.0,694.7625591693387,11032.218659337303,Charlton County,Georgia,GA,71.65216063521149,26.10322186593373,0.6260497785921515,0.14506031455184,0.0,0.6947625591693388,11.032218659337303
207,275303.0,148598.0,109299.0,595.0,7018.0,235.0,5840.0,15990.0,"Chatham County, Georgia",051,13,2.75303,53976.16444426686,39701.347242856056,216.1255053522846,2549.1912547266106,85.36049371056617,2121.299077743432,5808.145933752992,Chatham County,Georgia,GA,53.976164444266864,39.70134724285606,0.21612550535228459,2.5491912547266105,0.08536049371056617,2.1212990777434317,5.808145933752992
208,11846.0,8276.0,2255.0,87.0,347.0,42.0,501.0,1699.0,"Chattahoochee County, Georgia",053,13,0.11846,69863.2449772075,19035.961505993586,734.425122404187,2929.258821543137,354.55005909167653,4229.275704879285,14342.394057065676,Chattahoochee County,Georgia,GA,69.8632449772075,19.035961505993583,0.734425122404187,2.929258821543137,0.35455005909167653,4.229275704879284,14.342394057065677
209,25484.0,21891.0,2882.0,17.0,135.0,12.0,287.0,1136.0,"Chattooga County, Georgia",055,13,0.25484,85900.95746350651,11309.056663004238,66.70852299482027,529.7441531941611,47.08836917281431,1126.1968293831424,4457.698948359755,Chattooga County,Georgia,GA,85.90095746350651,11.309056663004238,0.06670852299482029,0.529744153194161,0.047088369172814316,1.1261968293831424,4.457698948359755
210,221951.0,191990.0,14112.0,865.0,3819.0,56.0,3944.0,21900.0,"Cherokee County, Georgia",057,13,2.21951,86501.0745615023,6358.160134444089,389.7256601682353,1720.6500533901626,25.23079418430194,1776.9687904086938,9867.042725646652,Cherokee County,Georgia,GA,86.5010745615023,6.3581601344440895,0.38972566016823534,1.7206500533901627,0.02523079418430194,1.7769687904086937,9.867042725646652
211,119681.0,78002.0,31615.0,131.0,5011.0,7.0,2785.0,12682.0,"Clarke County, Georgia",059,13,1.19681,65174.92333787318,26416.056015574737,109.45764156382384,4186.9636784452005,5.848881610280663,2327.0193263759497,10596.502368797053,Clarke County,Georgia,GA,65.17492333787318,26.416056015574735,0.10945764156382383,4.1869636784452,0.005848881610280663,2.3270193263759493,10.596502368797053
212,3110.0,933.0,1995.0,0.0,0.0,0.0,182.0,138.0,"Clay County, Georgia",061,13,0.0311,30000.0,64147.90996784566,0.0,0.0,0.0,5852.090032154341,4437.299035369775,Clay County,Georgia,GA,30.0,64.14790996784566,0.0,0.0,0.0,5.852090032154341,4.437299035369775
213,264221.0,58024.0,175863.0,694.0,13344.0,27.0,6233.0,35231.0,"Clayton County, Georgia",063,13,2.64221,21960.404358472642,66559.05473069892,262.65891053322787,5050.317726448693,10.218718421321546,2359.0100711147106,13333.913655614051,Clayton County,Georgia,GA,21.960404358472644,66.55905473069892,0.2626589105332279,5.050317726448693,0.010218718421321545,2.359010071114711,13.33391365561405
214,6777.0,4566.0,1820.0,59.0,18.0,0.0,123.0,268.0,"Clinch County, Georgia",065,13,0.06777,67374.94466578132,26855.54079976391,870.5917072450937,265.6042496679947,0.0,1814.9623727312971,3954.5521617234767,Clinch County,Georgia,GA,67.37494466578133,26.855540799763904,0.8705917072450936,0.2656042496679947,0.0,1.8149623727312971,3.9545521617234765
215,708920.0,440344.0,185448.0,1357.0,34205.0,362.0,15281.0,88665.0,"Cobb County, Georgia",067,13,7.0892,62114.76612311685,26159.228121649834,191.4179315014388,4824.944986740394,51.06358968571912,2155.5323590814196,12507.05298200079,Cobb County,Georgia,GA,62.11476612311685,26.159228121649836,0.19141793150143882,4.824944986740394,0.05106358968571912,2.1555323590814197,12.507052982000792
216,42947.0,27757.0,11801.0,100.0,275.0,0.0,330.0,4533.0,"Coffee County, Georgia",069,13,0.42947,64630.82403893171,27478.05434605444,232.84513470091042,640.3241204275037,0.0,768.3889445130044,10554.86995599227,Coffee County,Georgia,GA,64.6308240389317,27.478054346054435,0.23284513470091042,0.6403241204275036,0.0,0.7683889445130044,10.55486995599227
217,45987.0,32028.0,10722.0,46.0,32.0,11.0,553.0,8155.0,"Colquitt County, Georgia",071,13,0.45987,69645.76945658556,23315.28475438711,100.02826885859047,69.58488268423685,23.919803422706416,1202.513753886968,17733.272446560986,Colquitt County,Georgia,GA,69.64576945658555,23.315284754387108,0.10002826885859048,0.06958488268423685,0.02391980342270642,1.202513753886968,17.733272446560985
218,132362.0,100339.0,21669.0,315.0,5562.0,47.0,2925.0,7508.0,"Columbia County, Georgia",073,13,1.32362,75806.50035508681,16371.012828455297,237.9837113370907,4202.112388752059,35.50868073918496,2209.848748130128,5672.322872123419,Columbia County,Georgia,GA,75.8065003550868,16.371012828455296,0.2379837113370907,4.202112388752059,0.035508680739184964,2.209848748130128,5.672322872123419
219,17061.0,11794.0,4692.0,24.0,44.0,0.0,218.0,1010.0,"Cook County, Georgia",075,13,0.17061,69128.42154621652,27501.3187972569,140.6717074028486,257.8981302385558,0.0,1277.768008909208,5919.934353203212,Cook County,Georgia,GA,69.12842154621652,27.5013187972569,0.1406717074028486,0.2578981302385558,0.0,1.277768008909208,5.919934353203212
220,131419.0,101697.0,23312.0,128.0,2035.0,28.0,2940.0,8833.0,"Coweta County, Georgia",077,13,1.31419,77383.78773236746,17738.68314322891,97.39839749199126,1548.48233512658,21.30589945137309,2237.1194423941743,6721.250351927803,Coweta County,Georgia,GA,77.38378773236747,17.738683143228908,0.09739839749199126,1.54848233512658,0.021305899451373088,2.2371194423941745,6.721250351927803
221,12536.0,9282.0,2845.0,30.0,63.0,0.0,293.0,135.0,"Crawford County, Georgia",079,13,0.12536,74042.7568602425,22694.639438417358,239.3107849393746,502.5526483726867,0.0,2337.268666241225,1076.8985322271858,Crawford County,Georgia,GA,74.04275686024249,22.694639438417358,0.2393107849393746,0.5025526483726867,0.0,2.337268666241225,1.0768985322271858
222,23403.0,12620.0,10080.0,32.0,237.0,37.0,278.0,760.0,"Crisp County, Georgia",081,13,0.23403,53924.71050719993,43071.401102422766,136.734606674358,1012.690680681964,158.09938896722645,1187.881895483485,3247.446908516002,Crisp County,Georgia,GA,53.92471050719993,43.07140110242277,0.136734606674358,1.0126906806819638,0.15809938896722642,1.1878818954834849,3.2474469085160025
223,16533.0,15843.0,156.0,152.0,77.0,44.0,208.0,330.0,"Dade County, Georgia",083,13,0.16533,95826.5287606605,943.5674106332789,919.3733744631948,465.73519627411844,266.13439787092483,1258.089880844372,1996.007984031936,Dade County,Georgia,GA,95.8265287606605,0.943567410633279,0.9193733744631949,0.4657351962741184,0.2661343978709248,1.258089880844372,1.996007984031936
224,22500.0,21315.0,99.0,124.0,152.0,0.0,348.0,889.0,"Dawson County, Georgia",085,13,0.225,94733.33333333333,440.0,551.1111111111111,675.5555555555555,0.0,1546.6666666666665,3951.111111111111,Dawson County,Georgia,GA,94.73333333333333,0.44,0.5511111111111111,0.6755555555555556,0.0,1.5466666666666666,3.9511111111111106
225,27508.0,14574.0,11426.0,99.0,100.0,0.0,180.0,1488.0,"Decatur County, Georgia",087,13,0.27508,52980.95099607387,41537.00741602443,359.89530318452813,363.53060927730115,0.0,654.3550966991421,5409.335466046241,Decatur County,Georgia,GA,52.98095099607387,41.53700741602443,0.3598953031845281,0.36353060927730113,0.0,0.654355096699142,5.409335466046241
226,707185.0,250716.0,380615.0,2112.0,38619.0,329.0,14507.0,65649.0,"DeKalb County, Georgia",089,13,7.07185,35452.67504259847,53821.1359121022,298.6488684007721,5460.9472768794585,46.52247997341572,2051.372695970644,9283.143731838203,DeKalb County,Georgia,GA,35.45267504259847,53.8211359121022,0.2986488684007721,5.460947276879459,0.04652247997341572,2.0513726959706444,9.283143731838203
227,21365.0,14397.0,6174.0,11.0,108.0,0.0,506.0,741.0,"Dodge County, Georgia",091,13,0.21365,67385.91153756143,28897.72993213199,51.48607535689211,505.4996489585771,0.0,2368.3594664170373,3468.2892581324595,Dodge County,Georgia,GA,67.38591153756143,28.897729932131995,0.05148607535689211,0.5054996489585771,0.0,2.3683594664170373,3.46828925813246
228,14443.0,6629.0,7471.0,11.0,30.0,0.0,81.0,971.0,"Dooly County, Georgia",093,13,0.14443,45897.6666897459,51727.48044035173,76.16146230007617,207.7130790002077,0.0,560.8253133005608,6722.979990306723,Dooly County,Georgia,GA,45.8976666897459,51.72748044035173,0.07616146230007616,0.20771307900020772,0.0,0.5608253133005608,6.722979990306722
229,93890.0,27277.0,63429.0,113.0,693.0,14.0,1356.0,2297.0,"Dougherty County, Georgia",095,13,0.9389,29052.08222387901,67556.71530514432,120.35360528277772,738.0977739908403,14.911066141229098,1444.2432633933327,2446.4799233145172,Dougherty County,Georgia,GA,29.052082223879005,67.55671530514432,0.12035360528277772,0.7380977739908403,0.014911066141229097,1.4442432633933326,2.446479923314517
230,135037.0,70973.0,55739.0,151.0,2251.0,0.0,2469.0,11740.0,"Douglas County, Georgia",097,13,1.35037,52558.18775594837,41276.83523774965,111.82120455875057,1666.9505394817716,0.0,1828.3877752023518,8693.913519998223,Douglas County,Georgia,GA,52.558187755948374,41.27683523774965,0.11182120455875057,1.6669505394817719,0.0,1.828387775202352,8.693913519998222
231,10662.0,5108.0,5343.0,0.0,50.0,0.0,22.0,201.0,"Early County, Georgia",099,13,0.10662,47908.45995122866,50112.549240292625,0.0,468.95516788595006,0.0,206.34027386981802,1885.1997749015193,Early County,Georgia,GA,47.90845995122866,50.11254924029262,0.0,0.4689551678859501,0.0,0.20634027386981804,1.8851997749015192
232,4018.0,3220.0,62.0,11.0,44.0,0.0,100.0,1141.0,"Echols County, Georgia",101,13,0.04018,80139.37282229966,1543.0562468889996,273.768043802887,1095.072175211548,0.0,2488.8003982080636,28397.212543554007,Echols County,Georgia,GA,80.13937282229965,1.5430562468889994,0.27376804380288705,1.0950721752115482,0.0,2.4888003982080638,28.397212543554005
233,53673.0,44293.0,7455.0,158.0,487.0,42.0,688.0,1748.0,"Effingham County, Georgia",103,13,0.53673,82523.80153894881,13889.665194790676,294.37519795800495,907.3463380098,78.25163490022916,1281.8363050323253,3256.758519180966,Effingham County,Georgia,GA,82.52380153894882,13.889665194790677,0.29437519795800493,0.9073463380098,0.07825163490022916,1.2818363050323254,3.2567585191809663
234,19694.0,13186.0,5982.0,7.0,31.0,0.0,53.0,1020.0,"Elbert County, Georgia",105,13,0.19694,66954.40235604753,30374.733421346602,35.54382045292983,157.4083477201178,0.0,269.1174977150401,5179.242408855489,Elbert County,Georgia,GA,66.95440235604752,30.3747334213466,0.03554382045292982,0.1574083477201178,0.0,0.2691174977150401,5.1792424088554885
